"district_2001","round_id","outcome_id","estimate","std_error","relative_se","cv","n_households","n_fsu","n_sample_person_equiv","sum_person_weight","kish_effective_n","status","reason","uncertainty_requested","sample_support_ok","analysis_eligible","precision_ok","preferred_eligible","support_reason"
"pc2001__09__25","nss_2000_01","mean_log_real_mpce",6.62595045990286,0.105769394978303,0.0159629015668574,NA,272,48,1556,4309047.9,19.4618663852486,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__26","nss_2000_01","mean_log_real_mpce",6.60635419843703,0.00613797414456208,0.000929101583141612,NA,68,12,358,5231202.61,3.04868289534302,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__27","nss_2000_01","mean_log_real_mpce",6.76800637438096,0.0749856491346765,0.0110794294489025,NA,63,12,359,3225270.64,17.9933442390809,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__28","nss_2000_01","mean_log_real_mpce",6.72786474347878,0.0596164587156515,0.00886112622484524,NA,60,9,305,741451.165,10.8576300586246,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__29","nss_2000_01","mean_log_real_mpce",6.67498585506445,0.119942071515133,0.0179688877429052,NA,104,16,587,2002872.895,7.05070621392001,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__30","nss_2000_01","mean_log_real_mpce",6.43598909736783,0.108254206486195,0.0168201351569207,NA,105,19,589,2354797.14,18.8170836472039,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__31","nss_2000_01","mean_log_real_mpce",6.70359580544539,0.0509694113588135,0.0076032942376106,NA,88,16,443,4008490.445,8.49217846710652,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__32","nss_2000_01","mean_log_real_mpce",6.87272459859463,0.0553470776545813,0.00805314935300899,NA,596,105,3013,3226288.63,52.4423115529956,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__09__33","nss_2000_01","mean_log_real_mpce",6.24924146857332,0.0752356632393573,0.0120391672521711,NA,72,14,395,2134273.49,13.6639582656365,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__34","nss_2000_01","mean_log_real_mpce",6.5010352037281,0.0566800021741591,0.0087186117899585,NA,132,24,700,2676886.07,14.5812209365529,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__35","nss_2000_01","mean_log_real_mpce",6.69782404047812,0.0566971454855506,0.00846500970209174,NA,104,19,538,1533092.03,17.9536637410413,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__36","nss_2000_01","mean_log_real_mpce",6.45541055258159,0.103753108933762,0.0160722711729419,NA,68,12,403,666574.705,18.0509766358803,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__37","nss_2000_01","mean_log_real_mpce",6.74808138839148,0.0641554194949541,0.00950720890908618,NA,440,80,2156,3227230.535,59.723783272336,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__09__38","nss_2000_01","mean_log_real_mpce",6.68685533712622,0.0389321460890805,0.00582219057034546,NA,60,9,326,297877.26,7.08167119390575,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__39","nss_2000_01","mean_log_real_mpce",6.6762731236395,0.0596248276025275,0.00893085505915067,NA,176,31,933,2591994.895,10.1578662908061,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__40","nss_2000_01","mean_log_real_mpce",6.84831112985477,0.0673143582026365,0.00982933703306555,NA,40,6,242,1263241.13,4.31042272429325,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__41","nss_2000_01","mean_log_real_mpce",6.83397713315459,0.0827212218970874,0.0121044042561645,NA,36,7,210,1106435.785,4.60354914219742,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__42","nss_2000_01","mean_log_real_mpce",6.61070190440125,0.121786300606917,0.018422597534739,NA,32,7,148,912489.3,8.89990930056694,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__43","nss_2000_01","mean_log_real_mpce",6.09548841523227,0.0834627079478887,0.0136925381958434,NA,64,12,392,2358908.955,11.2637833957914,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__44","nss_2000_01","mean_log_real_mpce",6.18672002219677,0.131889373031563,0.0213181415286887,NA,64,11,380,6604220.65,3.90695944186345,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__45","nss_2000_01","mean_log_real_mpce",6.62759214027044,0.129292030706656,0.0195081453369851,NA,148,24,821,3234954.495,13.1097901291209,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__46","nss_2000_01","mean_log_real_mpce",6.44984569462642,0.0433994636395227,0.00672875998811572,NA,59,11,273,2363261.225,5.70341035107407,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__47","nss_2000_01","mean_log_real_mpce",6.6061470607683,0.0756963327153281,0.0114584692134487,NA,52,10,301,2122026.1,10.0669025854891,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__48","nss_2000_01","mean_log_real_mpce",6.49812851180566,0.0590213336361832,0.00908282031187203,NA,116,20,645,10823057.11,3.43696301173617,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__49","nss_2000_01","mean_log_real_mpce",6.57191354062199,0.115726930037946,0.0176093202265399,NA,52,10,333,1217332.6,24.4942490055345,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__09__50","nss_2000_01","mean_log_real_mpce",6.22781280236753,0.152709112583083,0.024520504618416,NA,48,10,314,2888916.205,6.46588016176049,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__51","nss_2000_01","mean_log_real_mpce",6.48439105213323,0.138630922643266,0.0213791737001517,NA,88,15,528,1545459.185,20.2137057032881,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__09__52","nss_2000_01","mean_log_real_mpce",6.51694602625613,0.133949608680406,0.0205540460425384,NA,32,6,146,1911618.375,5.47461871661368,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__53","nss_2000_01","mean_log_real_mpce",6.36966221333648,0.125276833842707,0.0196677358464015,NA,60,11,315,1032152.41,16.3347632139869,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__54","nss_2000_01","mean_log_real_mpce",6.26607311059915,0.139661445932562,0.0222885120341674,NA,140,27,785,3449235.53,5.44401555995699,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__55","nss_2000_01","mean_log_real_mpce",6.5168883627902,0.0683369859470103,0.0104861372702343,NA,40,8,230,2294630.15,4.35097922684154,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__56","nss_2000_01","mean_log_real_mpce",6.56180672793111,0.100048899627355,0.0152471573418164,NA,274,45,2069,1330169.36,17.8788286676456,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__57","nss_2000_01","mean_log_real_mpce",6.72400747330993,0.218318583705878,0.0324685218706947,NA,176,30,1344,6707413.69,9.08888734933905,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__58","nss_2000_01","mean_log_real_mpce",6.43544561505615,0.119347108842831,0.0185452750254948,NA,84,14,510,1765713.665,20.4213072013402,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__09__59","nss_2000_01","mean_log_real_mpce",6.54941293683044,0.0811389565561197,0.0123887373324466,NA,84,16,479,1571731.52,13.9398483906664,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__60","nss_2000_01","mean_log_real_mpce",6.56992815652813,0.17444749349029,0.0265524202600225,NA,72,13,452,792695.265,20.0365220440751,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__09__61","nss_2000_01","mean_log_real_mpce",6.59620632222729,0.0492885904797934,0.00747226330894248,NA,388,66,2576,5443056.085,19.1162371928084,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__62","nss_2000_01","mean_log_real_mpce",6.34376499857334,0.0843487319467053,0.0132963203973783,NA,59,11,334,939715.78,7.21930305094803,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__63","nss_2000_01","mean_log_real_mpce",6.64995318443734,0.129234586749854,0.0194339092570302,NA,49,10,240,447203.185,17.6033191040636,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__64","nss_2000_01","mean_log_real_mpce",6.55541498637247,0.0473435889602392,0.00722205826155293,NA,92,17,560,898292.17,14.5439573997798,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__65","nss_2000_01","mean_log_real_mpce",6.59973090961155,0.0547399093219087,0.00829426382251252,NA,48,9,287,2179543.36,11.7541478588918,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__66","nss_2000_01","mean_log_real_mpce",6.71729670855954,0.184696561842618,0.027495668251079,NA,36,7,174,551930.735,7.38513388660959,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__67","nss_2000_01","mean_log_real_mpce",6.57939176472525,0.0529997777446215,0.00805542208761219,NA,84,14,567,935988.66,12.264890350488,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__09__69","nss_2000_01","mean_log_real_mpce",6.40718540398577,0.0334091569777178,0.00521432655233212,NA,44,8,241,3175466.035,4.26089929597921,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__09__70","nss_2000_01","mean_log_real_mpce",6.7211464837231,0.125341234002493,0.0186487877188866,NA,124,20,729,1735323.25,12.0392708144107,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__01","nss_2000_01","mean_log_real_mpce",6.75487042403707,0.0718724603134262,0.0106400945986572,NA,536,88,2716,3569876.475,52.3415126601722,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__10__02","nss_2000_01","mean_log_real_mpce",6.49760023267575,0.0635005198876748,0.00977291886446589,NA,144,24,795,1876790.555,14.9132960959074,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__03","nss_2000_01","mean_log_real_mpce",6.30726718234754,0.0668754970332938,0.0106029275595715,NA,120,20,635,1637914.06,17.6669994678964,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__04","nss_2000_01","mean_log_real_mpce",6.66934854999072,0.121043334835011,0.0181491991200819,NA,130,22,762,1154543.09,18.4127576071518,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__05","nss_2000_01","mean_log_real_mpce",6.46342034457068,0.0741582288644463,0.0114735271591518,NA,92,16,507,651677.265,21.8032320787057,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__10__06","nss_2000_01","mean_log_real_mpce",6.66163278342884,0.0983791820840116,0.0147680283921886,NA,84,15,470,770011.125,14.5928853450396,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__07","nss_2000_01","mean_log_real_mpce",6.66026401094704,0.0441993939663586,0.00663628256983671,NA,198,34,1272,1342001.12,37.0900517448034,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__10__08","nss_2000_01","mean_log_real_mpce",6.38840957056091,0.0264112054917753,0.00413423798209237,NA,56,10,297,1751391.775,5.41297013290457,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__09","nss_2000_01","mean_log_real_mpce",6.46618235719307,0.0252567687294663,0.00390597841729136,NA,153,26,1014,2081687.505,19.3629243755691,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__10","nss_2000_01","mean_log_real_mpce",6.35961800016084,0.0860994260184647,0.0135384587590461,NA,120,19,805,3215417.75,15.2651341120658,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__11","nss_2000_01","mean_log_real_mpce",6.4456588832336,0.0861447640144641,0.0133647724111717,NA,76,13,443,1120999.88,12.33712900727,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__12","nss_2000_01","mean_log_real_mpce",6.68982051655369,0.0939342107753947,0.0140413648681543,NA,180,31,1035,2577443.69,20.2279083767369,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__10__13","nss_2000_01","mean_log_real_mpce",6.66154397823563,0.0934994408640356,0.0140357012082355,NA,120,20,771,5491585.09,15.8107168227006,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__14","nss_2000_01","mean_log_real_mpce",6.47048409838601,0.0282487701256933,0.00436578928193945,NA,148,24,648,3063610.23,7.55871788808174,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__15","nss_2000_01","mean_log_real_mpce",6.54219238620394,0.0303248339945305,0.00463527090069668,NA,144,25,779,3792100.815,10.6566965965437,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__16","nss_2000_01","mean_log_real_mpce",6.46584537688344,0.0375214525432832,0.00580302348049168,NA,116,21,548,2585614.185,17.8371990019968,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__17","nss_2000_01","mean_log_real_mpce",6.52838951929006,0.0937465981280766,0.0143598352780689,NA,152,24,832,2774645.625,13.4168384285226,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__18","nss_2000_01","mean_log_real_mpce",6.40571384811258,0.0525339585275471,0.00820110916178781,NA,156,26,804,1716541.59,19.66082046384,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__19","nss_2000_01","mean_log_real_mpce",6.60398296511024,0.071468173316139,0.0108219802645942,NA,188,30,892,2498591.775,15.3161827548857,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__20","nss_2000_01","mean_log_real_mpce",6.49033430431739,0.077751178243463,0.0119795336569555,NA,132,22,636,1832954.59,13.4848795959425,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__21","nss_2000_01","mean_log_real_mpce",6.751649097262,0.0890153663043116,0.0131842406235848,NA,60,10,292,547199.98,11.8671109534341,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__22","nss_2000_01","mean_log_real_mpce",6.56342623805178,0.0186300436683535,0.00283846317344818,NA,32,5,176,2450488.01,5.01927712710553,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__10__23","nss_2000_01","mean_log_real_mpce",6.79110318669016,0.088883619807202,0.0130882446288557,NA,92,16,449,952531.575,17.7484944223988,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__24","nss_2000_01","mean_log_real_mpce",6.72197388908394,0.0657749768743789,0.00978506878480937,NA,88,16,470,1974851.715,17.7530764848194,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__25","nss_2000_01","mean_log_real_mpce",6.60782934154391,0.0567380673260434,0.00858649102350858,NA,60,10,317,1077931.59,10.0546133196659,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__10__26","nss_2000_01","mean_log_real_mpce",6.56245084056791,0.0515033969955728,0.00784819547556652,NA,196,33,1043,1541597.85,25.7449880298767,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__10__27","nss_2000_01","mean_log_real_mpce",6.61468423035782,0.0724808288614207,0.0109575644637386,NA,212,36,1174,1305874.46,25.5126543432339,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__11__01","nss_2000_01","mean_log_real_mpce",7.22010651397308,0.11638103409091,0.0161190190014064,NA,32,7,147,11850.405,21.8227556084926,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample"
"pc2001__11__02","nss_2000_01","mean_log_real_mpce",7.26359737775492,0.0669465461436362,0.00921672040202323,NA,163,32,730,149609.41,35.5830736744389,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__11__03","nss_2000_01","mean_log_real_mpce",7.14696198127039,0.0760323929575646,0.0106384213539708,NA,44,11,206,59139.505,24.4502832081399,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample"
"pc2001__11__04","nss_2000_01","mean_log_real_mpce",7.06311966180501,0.0860971803469929,0.0121896816802606,NA,52,13,253,48990.1,24.8706853091913,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__12__01","nss_2000_01","mean_log_real_mpce",6.35729498643113,0.0331940071667952,0.00522140426669578,NA,5,2,32,17965.5,3.00864304235091,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__02","nss_2000_01","mean_log_real_mpce",6.96709116011014,0.109501182175201,0.015716915375264,NA,68,13,290,46812.19,27.6196378884601,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__12__03","nss_2000_01","mean_log_real_mpce",6.95745157312386,0.0479346839931846,0.00688968992301044,NA,24,6,124,35660.625,10.6653968651949,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__04","nss_2000_01","mean_log_real_mpce",6.73620092462333,0.176723867401134,0.0262349459849308,NA,34,9,124,84123.84,11.866320929507,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__05","nss_2000_01","mean_log_real_mpce",6.96297930941202,0.163599764989236,0.0234956557702382,NA,32,6,180,38643,8.1640806343453,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__06","nss_2000_01","mean_log_real_mpce",6.87630101605968,0.119491139231838,0.0173772408963431,NA,88,16,447,56802.925,41.1533051378438,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__12__07","nss_2000_01","mean_log_real_mpce",6.92511875768976,0.122732403129346,0.0177227867743152,NA,62,13,284,55995.515,16.1004464430231,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__12__08","nss_2000_01","mean_log_real_mpce",6.70308453277519,0.0591999211928653,0.00883174319276495,NA,36,7,108,218955.795,3.42553026015837,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__09","nss_2000_01","mean_log_real_mpce",6.83460187836175,0.112347803793521,0.0164380904393587,NA,94,17,340,64168.535,28.1949663815165,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__12__10","nss_2000_01","mean_log_real_mpce",6.84408434246195,0.0571132571723993,0.00834490843691949,NA,90,16,417,42360.015,25.5899413989232,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__12__11","nss_2000_01","mean_log_real_mpce",6.72199721351161,0.206581001599334,0.0307320867649415,NA,40,8,162,52311.085,12.1390507192819,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__12__12","nss_2000_01","mean_log_real_mpce",6.91550033571348,0.0470601256644833,0.00680502109463466,NA,80,16,329,75559.2300000001,15.8427212692809,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__12__13","nss_2000_01","mean_log_real_mpce",7.60585324723861,0.0233023283512979,0.00306373625598917,NA,20,5,87,17928,6.69025152107474,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__13__01","nss_2000_01","mean_log_real_mpce",7.36254882644242,0.0488104191211272,0.00662955455668093,NA,257,48,1250,233536.425,62.8962543507153,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__13__02","nss_2000_01","mean_log_real_mpce",7.33416716081555,0.0346759365754031,0.00472799921450756,NA,32,8,156,47492.665,13.2019281901805,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__13__03","nss_2000_01","mean_log_real_mpce",7.26789857116477,0.0722997792763023,0.00994782447338356,NA,52,9,290,49321.595,14.997623856955,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__13__04","nss_2000_01","mean_log_real_mpce",7.32702770945417,0.132253119303371,0.0180500367335479,NA,44,8,220,37936.74,12.4983703011577,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__13__05","nss_2000_01","mean_log_real_mpce",7.39808981899763,0.0481136275688272,0.00650352033375909,NA,92,17,468,105808.6,16.069135476119,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__13__06","nss_2000_01","mean_log_real_mpce",7.08421409980759,0.13800769063238,0.0194810163397134,NA,56,10,279,42977.99,27.5071619247959,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__13__07","nss_2000_01","mean_log_real_mpce",7.12848047756612,0.111090013890698,0.015583968314188,NA,32,7,135,36250.625,4.25303747443592,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__14__01","nss_2000_01","mean_log_real_mpce",6.3828984820918,0.0341229207179487,0.00534599145101333,NA,40,8,224,367139.17,10.3778816914905,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
"pc2001__14__02","nss_2000_01","mean_log_real_mpce",6.45735732161149,0.155561807716519,0.0240906302638518,NA,20,4,107,38861.2,11.8898334991628,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"thin_household_sample;low_kish_effective_n"
