"comparison_id","comparison_family","left_round","right_round","district_2001","outcome_id","transform","estimate_left","estimate_right","absolute_change","proportional_change","finite_common","preferred_common","preferred_eligible_left","preferred_eligible_right","n_households_left","n_households_right","n_fsu_left","n_fsu_right","kish_effective_n_left","kish_effective_n_right"
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__24","weighted_median_real_mpce","identity",952.854192088063,2447.30445625721,1494.45026416915,1.5683934400228,TRUE,TRUE,TRUE,TRUE,96,180,12,10,27.7683534290347,114.961221159713
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__25","weighted_median_real_mpce","identity",1064.65563773578,1934.84972776139,870.19409002561,0.817347937851779,TRUE,TRUE,TRUE,TRUE,96,324,12,18,21.269161688866,219.390576078498
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__26","weighted_median_real_mpce","identity",1144.41204481334,1955.12686788792,810.71482307458,0.708411648364652,TRUE,FALSE,TRUE,FALSE,96,126,12,7,24.2489920578023,82.3403695360638
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__27","weighted_median_real_mpce","identity",833.081163798247,1552.72909102907,719.647927230823,0.863838913305577,TRUE,TRUE,TRUE,TRUE,128,522,16,29,38.3173532448918,362.718187475166
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__28","weighted_median_real_mpce","identity",1059.43141445387,1614.86182370695,555.43040925308,0.524272172483578,TRUE,TRUE,TRUE,TRUE,224,1205,28,67,63.5313482059838,830.810576128206
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__29","weighted_median_real_mpce","identity",938.524860573366,1553.71990330431,615.195042730944,0.655491472389029,TRUE,TRUE,TRUE,TRUE,128,324,16,18,45.1646418402082,225.038080576941
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__30","weighted_median_real_mpce","identity",962.315074252765,1719.18025090842,756.865176655655,0.786504541917686,TRUE,TRUE,TRUE,TRUE,96,180,12,10,31.2609773955286,128.08999085522
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__31","weighted_median_real_mpce","identity",909.246977692065,1700.73302272501,791.486045032945,0.870485208586525,TRUE,TRUE,TRUE,TRUE,96,377,12,21,27.1876311865989,306.335972694299
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__32","weighted_median_real_mpce","identity",1149.57298925952,1508.08695479072,358.5139655312,0.311867074888504,TRUE,TRUE,TRUE,TRUE,120,449,15,25,30.9470550647852,264.975175002293
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__33","weighted_median_real_mpce","identity",1104.71029773701,1478.31730961898,373.60701188197,0.338194558924001,TRUE,FALSE,TRUE,FALSE,96,162,12,9,20.1182038739331,124.54448095371
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__34","weighted_median_real_mpce","identity",1030.42495205356,1521.988498112,491.56354605844,0.477049342680212,TRUE,TRUE,TRUE,TRUE,96,432,12,24,26.4799748884447,350.531643358547
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__35","weighted_median_real_mpce","identity",1092.72444465472,1574.51142162812,481.7869769734,0.440904364618324,TRUE,TRUE,TRUE,TRUE,160,666,20,37,67.7440395450146,476.098765068914
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__36","weighted_median_real_mpce","identity",1179.94241886023,1502.37041702831,322.42799816808,0.273257400542927,TRUE,TRUE,TRUE,TRUE,96,342,12,19,20.0942334749708,264.074825522861
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__10__37","weighted_median_real_mpce","identity",974.221660180141,1887.00073850346,912.779078323319,0.936931620011958,TRUE,TRUE,TRUE,TRUE,96,252,12,14,21.8380152459215,198.502288468606
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__01","weighted_median_real_mpce","identity",1468.09562062896,3097.46524670545,1629.36962607649,1.10985252130814,TRUE,FALSE,FALSE,TRUE,64,84,8,5,29.5417368104954,65.4326142331719
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__02","weighted_median_real_mpce","identity",2607.21799561206,3185.95601079518,578.73801518312,0.221975307073338,TRUE,TRUE,TRUE,TRUE,123,288,16,17,46.7482363794961,190.489624096182
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__03","weighted_median_real_mpce","identity",1251.06891251951,2641.73094817475,1390.66203565524,1.11157908388484,TRUE,FALSE,FALSE,TRUE,96,193,12,11,60.3523376875748,133.122142420979
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__04","weighted_median_real_mpce","identity",2801.39993493355,3110.15132186779,308.75138693424,0.110213248413445,TRUE,TRUE,TRUE,TRUE,250,612,32,34,82.8882087206554,278.043299988877
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__05","weighted_median_real_mpce","identity",1272.78944427353,2648.39943008011,1375.60998580658,1.08078362214242,TRUE,TRUE,TRUE,TRUE,93,272,12,19,35.2026116742245,151.463420920799
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__06","weighted_median_real_mpce","identity",1729.51480832003,2501.02651818589,771.51170986586,0.446085634048586,TRUE,TRUE,TRUE,TRUE,96,244,12,15,50.8863358719966,162.653640927949
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__07","weighted_median_real_mpce","identity",868.491454249844,3395.04305413697,2526.55159988713,2.90912660973668,TRUE,TRUE,TRUE,TRUE,160,461,20,27,66.84925551529,319.401882793508
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__08","weighted_median_real_mpce","identity",1612.06719563358,2265.81458007995,653.74738444637,0.405533582109418,TRUE,TRUE,TRUE,TRUE,160,342,20,19,75.1008221966511,245.643972980063
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__09","weighted_median_real_mpce","identity",1980.00260255946,1743.63144423273,-236.37115832673,-0.119379215977385,TRUE,FALSE,FALSE,TRUE,32,78,4,5,13.7978750385466,54.110678088701
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__10","weighted_median_real_mpce","identity",1165.38012402455,2425.4830815009,1260.10295747635,1.08128063238687,TRUE,TRUE,TRUE,TRUE,109,229,14,13,26.1303191539119,161.393856036915
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__11","weighted_median_real_mpce","identity",951.342243296603,2436.47363604148,1485.13139274488,1.56109055727262,TRUE,TRUE,TRUE,TRUE,160,311,20,18,50.9354907364161,215.16392985382
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__12","weighted_median_real_mpce","identity",1018.82425620361,1972.55170910604,953.72745290243,0.936105954579697,TRUE,TRUE,TRUE,TRUE,120,342,15,19,31.5586504697338,270.934024713013
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__12__13","weighted_median_real_mpce","identity",972.581872967012,1920.44198189278,947.860108925768,0.974581302892448,TRUE,TRUE,TRUE,TRUE,128,324,16,18,46.7748191710377,252.978868285785
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__13__01","weighted_median_real_mpce","identity",1084.29312462506,1230.11807617675,145.82495155169,0.134488495997902,TRUE,TRUE,TRUE,TRUE,96,288,12,16,31.3542337383549,232.75507667505
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__13__02","weighted_median_real_mpce","identity",1314.903187891,1653.69329611052,338.79010821952,0.257654032129097,TRUE,TRUE,TRUE,TRUE,192,324,24,18,69.6174418942809,240.697073256556
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__13__03","weighted_median_real_mpce","identity",1131.70017644585,2301.69670486919,1169.99652842334,1.03383966246057,TRUE,TRUE,TRUE,TRUE,128,342,16,19,59.8986045070933,267.771680910181
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__13__04","weighted_median_real_mpce","identity",1039.08835491219,1689.15116138813,650.06280647594,0.625608788129355,TRUE,TRUE,TRUE,TRUE,96,288,12,16,54.2950137441615,233.678251160262
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__13__05","weighted_median_real_mpce","identity",1103.76368177089,1685.21194331966,581.44826154877,0.526786912046144,TRUE,TRUE,TRUE,TRUE,64,270,8,15,30.3869765957991,207.71233818971
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__13__06","weighted_median_real_mpce","identity",1528.82296329269,1939.42184072146,410.59887742877,0.268571893075472,TRUE,TRUE,TRUE,TRUE,96,612,12,34,53.073566389706,442.112550952843
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__13__07","weighted_median_real_mpce","identity",1399.03111631591,1767.47654889971,368.4454325838,0.263357568167628,TRUE,TRUE,TRUE,TRUE,192,504,24,28,80.8286039075548,335.000296882118
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__13__08","weighted_median_real_mpce","identity",1198.27601777403,1706.18936980391,507.91335202988,0.423870080428883,TRUE,TRUE,TRUE,TRUE,96,234,12,13,44.9320610411309,187.087770275831
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__14__01","weighted_median_real_mpce","identity",766.782879652665,1245.53684224992,478.753962597255,0.624367047441278,TRUE,TRUE,TRUE,TRUE,128,126,16,7,47.275099964009,91.5376954330818
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__14__03","weighted_median_real_mpce","identity",1281.2328133971,1158.23611532264,-122.99669807446,-0.0959987106077488,TRUE,TRUE,TRUE,TRUE,192,377,24,21,70.3986890913712,259.663296021347
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__14__04","weighted_median_real_mpce","identity",922.248918290903,1505.98105083589,583.732132544987,0.632944231180829,TRUE,TRUE,TRUE,TRUE,288,486,36,27,105.4565211278,245.532173676963
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__14__05","weighted_median_real_mpce","identity",1037.23884248198,1532.20883040565,494.96998792367,0.477199626210748,TRUE,TRUE,TRUE,TRUE,480,971,60,54,190.371484243551,468.255977504169
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__14__06","weighted_median_real_mpce","identity",1065.51091388445,1903.3608240722,837.84991018775,0.786336300520157,TRUE,TRUE,TRUE,TRUE,800,1636,100,91,311.971723053967,557.495853048664
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__14__07","weighted_median_real_mpce","identity",1107.17386136857,1689.51952685902,582.34566549045,0.525974904041373,TRUE,TRUE,TRUE,TRUE,320,504,40,28,79.0811032428372,284.275907228457
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__14__08","weighted_median_real_mpce","identity",1079.03448819289,2134.67466239423,1055.64017420134,0.978319215699278,TRUE,TRUE,TRUE,TRUE,128,54,16,3,69.598246612392,46.0073326141658
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__14__09","weighted_median_real_mpce","identity",1126.85624197291,1330.66064887375,203.80440690084,0.180861053353192,TRUE,TRUE,TRUE,TRUE,128,90,16,5,59.5157849812406,53.3841114351261
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__15__01","weighted_median_real_mpce","identity",1230.91873594848,1811.33740932978,580.4186733813,0.471532893626857,TRUE,TRUE,TRUE,TRUE,96,288,12,16,43.4999042250462,243.939144195463
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__15__02","weighted_median_real_mpce","identity",1505.77622412204,2922.73186117848,1416.95563705644,0.941013421753695,TRUE,TRUE,TRUE,TRUE,96,234,12,13,55.0463161237805,197.504160674349
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__15__03","weighted_median_real_mpce","identity",1739.57902958233,2846.85047224695,1107.27144266462,0.636516895084942,TRUE,TRUE,TRUE,TRUE,608,1548,76,86,357.869886523609,1165.69160176596
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__15__04","weighted_median_real_mpce","identity",1337.47216943377,2006.4893677063,669.01719827253,0.500210182732822,TRUE,TRUE,TRUE,TRUE,192,252,24,14,78.969567577116,223.435112977728
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__15__05","weighted_median_real_mpce","identity",1005.51983486719,2053.70924198703,1048.18940711984,1.04243533620427,TRUE,TRUE,TRUE,TRUE,96,180,12,10,33.8678176686819,130.354601294097
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__15__06","weighted_median_real_mpce","identity",1337.79808620164,2446.16037124614,1108.3622850445,0.828497436553697,TRUE,TRUE,TRUE,TRUE,256,558,32,31,101.050315688368,417.728664558812
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__15__07","weighted_median_real_mpce","identity",1116.37992909731,2305.06228463535,1188.68235553804,1.06476507195825,TRUE,TRUE,TRUE,TRUE,96,360,12,20,41.603693203526,300.066933755188
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__15__08","weighted_median_real_mpce","identity",937.531813496144,2725.60634779487,1788.07453429873,1.90721478307048,TRUE,TRUE,TRUE,TRUE,96,180,12,10,50.7977211186641,147.18228942043
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__16__01","weighted_median_real_mpce","identity",1151.13655146323,3153.90597536593,2002.7694239027,1.73981915643018,TRUE,TRUE,TRUE,TRUE,896,1584,112,88,303.275125506098,999.039075629116
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__16__02","weighted_median_real_mpce","identity",1217.17251508291,2902.19001248311,1685.0174974002,1.38437031441301,TRUE,TRUE,TRUE,TRUE,416,468,52,26,155.466619896982,348.992888532299
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__16__03","weighted_median_real_mpce","identity",1990.95725600959,2612.45388011736,621.49662410777,0.312159702189396,TRUE,TRUE,TRUE,TRUE,224,612,28,34,96.6727149818761,408.358892713194
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__16__04","weighted_median_real_mpce","identity",1365.68170568133,2734.50823691531,1368.82653123398,1.00230275146805,TRUE,TRUE,TRUE,TRUE,320,522,40,29,125.473166162618,388.737505917097
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__17__01","weighted_median_real_mpce","identity",1253.89504017378,1993.57542144413,739.68038127035,0.589906138529614,TRUE,TRUE,TRUE,TRUE,244,486,32,27,109.238090578287,359.477662624086
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__17__02","weighted_median_real_mpce","identity",1295.23912897914,2078.18430034208,782.94517136294,0.604479245450242,TRUE,TRUE,TRUE,TRUE,128,301,16,17,72.8742533700674,233.957914502981
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__17__03","weighted_median_real_mpce","identity",1418.43346961476,1809.15156094382,390.71809132906,0.275457467480077,TRUE,TRUE,TRUE,TRUE,96,198,12,11,40.7475121222644,161.55257422517
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__17__04","weighted_median_real_mpce","identity",1076.7925901587,1811.27968784652,734.48709768782,0.682106381860939,TRUE,TRUE,TRUE,TRUE,160,522,20,29,68.9486466409018,336.118322492642
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__17__06","weighted_median_real_mpce","identity",1495.7205019286,1992.39499549766,496.67449356906,0.332063706373378,TRUE,TRUE,TRUE,TRUE,352,1098,44,61,146.729328400981,530.545814691072
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__17__07","weighted_median_real_mpce","identity",1211.816459178,1746.94687994729,535.13042076929,0.441593623123653,TRUE,TRUE,TRUE,TRUE,152,287,19,16,64.1884312903373,222.182006563013
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__18__01","weighted_median_real_mpce","identity",995.305165715456,1764.21266764115,768.907501925694,0.772534423020883,TRUE,TRUE,TRUE,TRUE,128,270,16,15,42.2815325910291,199.57012508367
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__18__02","weighted_median_real_mpce","identity",934.397960898848,1739.04171886174,804.643757962892,0.861136037999121,TRUE,TRUE,TRUE,TRUE,160,558,20,31,65.8450137269959,409.904041807739
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__18__03","weighted_median_real_mpce","identity",1285.49803451657,1850.31021303316,564.81217851659,0.439372261451178,TRUE,TRUE,TRUE,TRUE,128,216,16,12,46.5542672637744,157.672763669676
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__18__04","weighted_median_real_mpce","identity",1122.85117953963,1979.38281544067,856.53163590104,0.762818485217443,TRUE,TRUE,TRUE,TRUE,96,162,12,9,50.7181228452172,99.8299148525001
"nss_2011_type2_vs_hces_2023","methodology_break","nss_2011_12_type2","hces_2023_24","pc2001__18__05","weighted_median_real_mpce","identity",1010.10814453969,1846.25009052084,836.14194598115,0.827774679870721,TRUE,TRUE,TRUE,TRUE,192,342,24,19,52.2477008998711,241.240065382075
