"target_unit_2001","census_2011_source_district_count","census_2011_parent_reconstruction_complete","log_nonfarm_employment_2013","log_firms_total_2013","mean_employment_per_firm_2013","female_employment_share_2013","hired_employment_share_2013","private_employment_share_2013","manufacturing_employment_share_2013","services_employment_share_2013","log_nonfarm_employment_2005","log_firms_total_2005","mean_employment_per_firm_2005","female_employment_share_2005","hired_employment_share_2005","private_employment_share_2005","manufacturing_employment_share_2005","services_employment_share_2005","log_nonfarm_employment_change_2013_2005","log_firms_total_change_2013_2005","mean_employment_per_firm_change_2013_2005","female_employment_share_change_2013_2005","hired_employment_share_change_2013_2005","private_employment_share_change_2013_2005","manufacturing_employment_share_change_2013_2005","services_employment_share_change_2013_2005"
"pc2001__23__27",,,,,,,,,,,11.2393435168972,10.4475835288135,2.20727779228693,0.172904752514297,0.485071977913626,0.805258660356274,0.223111812265825,0.756878985078551,,,,,,,,
"pc2001__23__28",1,TRUE,10.6220831575497,9.92338821424246,2.01112636016077,0.254295532646048,0.455338646389315,0.89171601959494,0.196461212254149,0.795764178304209,10.581774870189,9.88190634450252,2.01348796811935,0.203755392032479,0.455518903831515,0.825628013194621,0.260314640954073,0.723445825932504,0.0403082873607001,0.0414818697399397,-0.00236160795857998,0.050540140613569,-0.000180257442200016,0.066088006400319,-0.063853428699924,0.072318352371705
"pc2001__23__29",,,,,,,,,,,11.9092940551649,10.9127612456034,2.70887334761693,0.191474628932658,0.521682032670045,0.911194548824494,0.258369721262987,0.728954445197241,,,,,,,,
"pc2001__23__30",1,TRUE,11.0924279340281,10.4656714685773,1.87153035052722,0.164910464124741,0.453739797782921,0.778215982458277,0.166722499695456,0.821963698379827,10.7931262534129,10.1975368113661,1.81409993665462,0.126815240833932,0.380260860634692,0.87032967032967,0.275136078874397,0.714963541131765,0.2993016806152,0.268134657211201,0.0574304138726001,0.038095223290809,0.073478937148229,-0.0921136878713931,-0.108413579178941,0.107000157248062
"pc2001__23__31",1,TRUE,11.0041144771284,10.4063213263726,1.81810209265755,0.175911910979525,0.439879576188021,0.858052926598027,0.166763693218676,0.826250395036676,10.9629257936288,10.3570441681115,1.83286739945359,0.145558540601439,0.367033538434873,0.856902677875032,0.249380362249762,0.742941329404628,0.0411886834996,0.0492771582611002,-0.01476530679604,0.030353370378086,0.072846037753148,0.00115024872299496,-0.082616669031086,0.083309065632048
"pc2001__23__32",1,TRUE,12.3197048561973,11.3204687202381,2.71620622355836,0.175170037667137,0.580444329400004,0.923085848938715,0.133638002749165,0.863791349054751,11.8919644588419,10.9732887593501,2.50596953478798,0.150696840260665,0.607229888834127,0.895508186846284,0.198989650073928,0.790674114232517,0.4277403973554,0.347179960888001,0.21023668877038,0.024473197406472,-0.026785559434123,0.0275776620924311,-0.065351647324763,0.073117234822234
"pc2001__23__33",1,TRUE,11.2281857262726,10.3963528509251,2.29752596212584,0.18322011140506,0.539224418712859,0.841028436207974,0.201326757155582,0.792863694978796,10.7291312153856,10.0497500595144,1.972656587473,0.128561105393391,0.525039963211947,0.869730877876804,0.215823242166116,0.778549061685681,0.499054510887,0.3466027914107,0.32486937465284,0.054659006011669,0.014184455500912,-0.0287024416688301,-0.014496485010534,0.014314633293115
"pc2001__23__34",1,TRUE,11.1730654964599,10.2828824329111,2.43557547557137,0.181971427367356,0.551364715467712,0.888912301403346,0.317248935901218,0.672791380448677,10.680194326195,9.83290413108067,2.3333154477652,0.171710435542473,0.498045347928069,0.939658740744148,0.429471554063377,0.519799475693327,0.4928711702649,0.449978301830429,0.10226002780617,0.010260991824883,0.0533193675396431,-0.050746439340802,-0.112222618162159,0.15299190475535
"pc2001__23__35",1,TRUE,11.5209134756924,10.7419897009554,2.17912577283929,0.294756056427452,0.454177496478244,0.795252078331779,0.179272236661971,0.590474395349299,11.1404549974181,10.361450229602,2.17930227409305,0.248145944298507,0.414495740388662,0.831124914735207,0.256447469631221,0.566158222428632,0.380458478274299,0.380539471353401,-0.000176501253760009,0.046610112128945,0.039681756089582,-0.035872836403428,-0.07717523296925,0.024316172920667
"pc2001__23__36",1,TRUE,10.2739470514455,9.62072668440342,1.92171951704922,0.173156586578293,0.47079536039768,0.825151891742612,0.221382214857774,0.758768296050815,10.1305832836888,9.51672152186045,1.84755244755245,0.128650543846368,0.361608032192518,0.885652814853181,0.273317662058249,0.709550181282123,0.1433637677567,0.10400516254297,0.07416706949677,0.044506042731925,0.109187328205162,-0.060500923110569,-0.051935447200475,0.049218114768692
"pc2001__23__37",,,,,,,,,,,10.9382366475373,10.2035180681688,2.08489517742055,0.14503979533826,0.448461483797612,0.833676805002842,0.245558555997726,0.737794911881751,,,,,,,,
"pc2001__23__38",1,TRUE,11.0828499908893,10.4802413564162,1.82687824743716,0.200412016111675,0.369261753220798,0.912446576269102,0.273929219321711,0.701165329151677,11.2254567030995,10.4446483760982,2.18323632130384,0.235616401834275,0.368121467420284,0.959941879065799,0.491735096512744,0.467713554441719,-0.142606712210199,0.0355929803179986,-0.35635807386668,-0.0352043857226,0.00114028580051401,-0.047495302796697,-0.217805877191033,0.233451774709958
"pc2001__23__39",1,TRUE,11.8833642511547,11.1191270357291,2.14735577992261,0.222726237080304,0.439266209601138,0.967446163618412,0.257744913247306,0.741965105601469,12.135678563149,11.1391457535875,2.70887334761693,0.191474628932657,0.521682032670042,0.911194548824493,0.258369721262987,0.728954445197241,-0.252314311994299,-0.0200187178583988,-0.56151756769432,0.031251608147647,-0.082415823068904,0.0562516147939189,-0.000624808015681044,0.013010660404228
"pc2001__23__40",,,,,,,,,,,10.8750048334004,10.1946635142422,1.97455156950673,0.181911088400613,0.44472832566854,0.899430345010314,0.397320161244535,0.59140029145139,,,,,,,,
"pc2001__23__41",1,TRUE,10.0484965744461,9.40491982616564,1.90327625946658,0.262012888715886,0.421910817006185,0.77985381255136,0.126119112495134,0.860429912201029,9.69781548213392,9.1084183822508,1.80290111837006,0.191008475617246,0.386316177373787,0.760103181427343,0.252057486795234,0.719014863038939,0.350681092312179,0.29650144391484,0.10037514109652,0.07100441309864,0.035594639632398,0.019750631124017,-0.1259383743001,0.14141504916209
"pc2001__23__42",1,TRUE,10.5319361991571,9.84749904232727,1.98265559727143,0.298207713234117,0.50445404598069,0.845388595508615,0.128020483277324,0.867685496346082,10.4999586208306,9.80774728025529,1.99812919555409,0.21947458280553,0.458418240898827,0.774412072478934,0.264333314974941,0.681582860604726,0.0319775783264991,0.0397517620719796,-0.0154735982826602,0.078733130428587,0.046035805081863,0.070976523029681,-0.136312831697617,0.186102635741356
"pc2001__23__43",,,,,,,,,,,11.40166982941,10.7289341171096,1.95959087126024,0.155994679840395,0.519240871343787,0.856545696370891,0.240223089045613,0.713940829989606,,,,,,,,
"pc2001__23__44",1,TRUE,11.2899194042038,10.5426800054981,2.11116388295206,0.254490007623952,0.416092787241754,0.888515329142243,0.167027033782855,0.799765032308058,10.9498938497336,10.3390938175563,1.84190439226341,0.196354569080565,0.379398749736602,0.819519561705416,0.252932499824401,0.707294373814708,0.3400255544702,0.2035861879418,0.26925949068865,0.058135438543387,0.036694037505152,0.068995767436827,-0.085905466041546,0.0924706584933499
"pc2001__23__45",1,TRUE,11.3815061261034,10.7221213531375,1.93360236394108,0.264469407538347,0.459519872270058,0.834464275531733,0.203638022466785,0.750766949877402,11.3799310709933,10.6950990243661,1.98343868234441,0.230470490136727,0.356882588780883,0.862108353227409,0.312746296275144,0.634596274001394,0.00157505511010037,0.0270223287714,-0.0498363184033299,0.03399891740162,0.102637283489175,-0.027644077695676,-0.109108273808359,0.116170675876008
"pc2001__24__01",1,TRUE,12.3824306221423,11.3567744524776,2.78892486819494,0.151437924660376,0.62572462097555,0.916252048639201,0.287555590951197,0.656796871397853,11.7666680539924,10.9841904206607,2.1868838550946,0.124771112007697,0.553963253778592,0.915443344402719,0.225489587536079,0.754275162161323,0.615762568149901,0.372584031816899,0.60204101310034,0.026666812652679,0.071761367196958,0.000808704236481939,0.062066003415118,-0.0974782907634699
"pc2001__24__02",,,,,,,,,,,11.6624483100128,10.8835039752908,2.17917057609308,0.147475199779554,0.525773284651419,0.889535684761642,0.224278382474511,0.773706599614219,,,,,,,,
"pc2001__24__03",1,TRUE,11.4469245417104,10.7779974970617,1.95214163573425,0.171012573040069,0.418093640840482,0.891980814630447,0.187644878382276,0.799119780372384,11.2100891447468,10.4569990327521,2.12355190157243,0.159207818930041,0.473278102664068,0.928281351526966,0.159018301927659,0.840277777777778,0.236835396963601,0.3209984643096,-0.17141026583818,0.011804754110028,-0.055184461823586,-0.036300536896519,0.028626576454617,-0.0411579974053941
"pc2001__24__04",1,TRUE,12.0656604918134,11.0971221007756,2.63409163243964,0.134401611047181,0.574436133486766,0.925989643268124,0.293429228998849,0.702433831990794,11.7639500444628,10.9358400086391,2.28898854324781,0.131958450849557,0.547912223980191,0.91407580656257,0.231588360734678,0.763755933136139,0.301710447350601,0.161282092136499,0.34510308919183,0.002443160197624,0.026523909506575,0.011913836705554,0.061840868264171,-0.061322101145345
"pc2001__24__05",,,,,,,,,,,12.182641553116,11.2919696908729,2.43676627269016,0.130485476036755,0.574649329988043,0.93109596467284,0.252496029508313,0.744614978083975,,,,,,,,
"pc2001__24__06",,,,,,,,,,,11.4438537505763,10.6157437147526,2.28898854324783,0.131958450849557,0.547912223980189,0.914075806562564,0.231588360734676,0.763755933136135,,,,,,,,
"pc2001__24__07",1,TRUE,13.7303883045474,12.6505693463454,2.94414648923995,0.161736716027875,0.607872386759582,0.967756968641115,0.299342334494774,0.69863893728223,13.1970955348962,12.3064236726531,2.43676627269016,0.130485476036755,0.57464932998804,0.93109596467284,0.252496029508313,0.744614978083976,0.533292769651201,0.344145673692299,0.50738021654979,0.03125123999112,0.033223056771542,0.0366610039682751,0.046846304986461,-0.045976040801746
"pc2001__24__08",1,TRUE,11.3780445907763,10.6841647255814,2.00146590622781,0.170344006774851,0.426758371289282,0.910450664896661,0.272710626902566,0.71999954223982,11.6557869466328,10.8780471925343,2.17654716981132,0.155733938989398,0.439487850758948,0.875161455308304,0.201314181194032,0.783714902433316,-0.2777423558565,-0.1938824669529,-0.17508126358351,0.014610067785453,-0.012729479469666,0.035289209588357,0.071396445708534,-0.063715360193496
"pc2001__24__09",1,TRUE,13.1763438580706,12.0858297118039,2.97580367766055,0.150527161513799,0.615526441451343,0.964131415188012,0.458431552378859,0.523240963216178,12.6721404144293,11.8265310994003,2.32939671867578,0.127450642053316,0.506505240899408,0.921635926122299,0.274051508582149,0.717320850967707,0.5042034436413,0.259298612403599,0.64640695898477,0.023076519460483,0.109021200551935,0.042495489065713,0.18438004379671,-0.194079887751529
"pc2001__24__10",,,,,,,,,,,11.8781586821905,11.1750862945205,2.01994925067642,0.14258250338342,0.416080785647361,0.912732067876601,0.201686504493875,0.779546795294444,,,,,,,,
"pc2001__24__11",1,TRUE,10.8962392005047,10.2535104203945,1.90166302586146,0.122839197376466,0.379615733792822,0.905897393141015,0.23713708706205,0.692883478776425,10.6909899115772,9.9984794998917,1.9987268676397,0.128395286409755,0.431821283952864,0.928272441876337,0.228581828108649,0.727580872651167,0.205249288927501,0.255030920502801,-0.0970638417782401,-0.00555608903328901,-0.052205550160042,-0.0223750487353219,0.00855525895340101,-0.034697393874742
"pc2001__24__12",,,,,,,,,,,12.0641000113756,11.4357528014437,1.87450984628347,0.10924975076212,0.380599208201511,0.904332993332527,0.18850451509546,0.79515239527687,,,,,,,,
"pc2001__24__13",1,TRUE,11.6622330071454,10.7229369329607,2.5581800154236,0.140228934652851,0.551122710007493,0.925634996511718,0.426095794251656,0.556092435165327,11.6053496661597,10.6799183372328,2.52295624971247,0.128789329248835,0.542499749277463,0.911517737479828,0.356645970660905,0.61718771368398,0.0568833409856992,0.043018595727899,0.0352237657111298,0.011439605404016,0.00862296073002999,0.01411725903189,0.069449823590751,-0.0610952785186529
"pc2001__24__14",1,TRUE,12.8258988518646,12.0255754236249,2.22626084769211,0.171841246526293,0.468948485557717,0.960107177157061,0.391670096658515,0.603097484403625,12.2656001951947,11.2583299455062,2.73811642996272,0.119410930573287,0.630493670707175,0.946694493256135,0.392213580066614,0.605119966834223,0.5602986566699,0.767245478118701,-0.51185558227061,0.052430315953006,-0.161545185149458,0.013412683900926,-0.00054348340809901,-0.00202248243059799
"pc2001__24__15",1,TRUE,12.1100021767794,11.2151391831599,2.44700051181208,0.152273227653016,0.546774548656979,0.911371642448261,0.249466094231616,0.743356450902686,11.7318682052198,10.8904044879506,2.31975996570939,0.166289083839455,0.529612134066005,0.921277997364954,0.242094861660079,0.75623413348758,0.378133971559599,0.324734695209301,0.12724054610269,-0.014015856186439,0.017162414590974,-0.009906354916693,0.00737123257153699,-0.012877682584894
"pc2001__24__16",,,,,,,,,,,11.8605132468757,11.032403211052,2.28898854324781,0.131958450849556,0.54791222398019,0.914075806562564,0.231588360734677,0.763755933136138,,,,,,,,
"pc2001__24__17",1,TRUE,11.6595507571059,10.6873206008681,2.64383405256068,0.187456819123946,0.599531919303579,0.821723435125052,0.304045184468702,0.686809105983142,11.4249572667367,10.471411588342,2.59489402697495,0.15620393321613,0.603238733770843,0.850555258301576,0.230183775756451,0.763373699210518,0.2345934903692,0.215909012526099,0.04894002558573,0.031252885907816,-0.00370681446726406,-0.028831823176524,0.073861408712251,-0.076564593227376
"pc2001__24__18",1,TRUE,11.0100349415236,10.1309417994374,2.40871435399076,0.281044346704587,0.553953503753431,0.885049108766824,0.202635669168954,0.795347068355435,10.761216533412,9.92240743738864,2.31361004808164,0.20145898719145,0.596700313851896,0.799134786665536,0.159746373738231,0.839829502078209,0.2488184081116,0.208534362048759,0.0951043059091199,0.079585359513137,-0.042746810098465,0.085914322101288,0.042889295430723,-0.0444824337227739
"pc2001__24__19",,,,,,,,,,,12.6235223176659,11.6050761132529,2.76888913208029,0.146049134271138,0.624902426412223,0.867902653672225,0.275086704631164,0.718378746908111,,,,,,,,
"pc2001__24__20",1,TRUE,10.2694492408666,9.48925915875781,2.1818869637588,0.244850544420556,0.53963520355087,0.732193633400374,0.145502462029267,0.841389832859422,10.1448638721114,9.34233308143468,2.23118043992639,0.264021995286724,0.572505891594658,0.75306362922231,0.245247446975648,0.744383346425766,0.124585368755199,0.14692607732313,-0.0492934761675903,-0.019171450866168,-0.032870688043788,-0.0208699958219359,-0.099744984946381,0.0970064864336561
"pc2001__24__21",1,TRUE,12.2289782966018,10.9060844127706,3.75427009374943,0.123840612996863,0.724307788539539,0.953218917677414,0.488022518252099,0.503410967874351,11.9114599449968,10.8539478001804,2.87919904132359,0.13177009210279,0.636590048602347,0.931459950055047,0.335618001664832,0.636898848043823,0.317518351605001,0.0521366125901999,0.87507105242584,-0.00792947910592701,0.087717739937192,0.021758967622367,0.152404516587267,-0.133487880169472
"pc2001__24__22",,,,,,,,,,,13.6778403264359,12.2954653515705,3.98435313806001,0.101693164682471,0.714825576724896,0.962707686375498,0.347311065360242,0.651364607648046,,,,,,,,
"pc2001__24__23",1,TRUE,9.2177131263056,8.52951694110507,1.99012248123271,0.280027794322017,0.558070279928529,0.651677585864602,0.157931308318444,0.835417907484614,9.06797003068446,8.26255897301066,2.23761609907121,0.264383719589531,0.558053729966563,0.661362850224836,0.167992620777124,0.79603366770437,0.14974309562114,0.26695796809441,-0.2474936178385,0.015644074732486,1.65499619659837e-05,-0.00968526436023398,-0.01006131245868,0.039384239780244
"pc2001__24__24",1,TRUE,11.9821162639589,10.650365055517,3.78767058377559,0.198573841246012,0.691149058610121,0.913917558015888,0.454356664790142,0.528566960655533,11.592318731033,10.4304915970296,3.19576703958438,0.165448953012571,0.663356825508253,0.924821961334897,0.364741416735173,0.61440196558381,0.3897975329259,0.219873458487399,0.59190354419121,0.033124888233441,0.027792233101868,-0.010904403319009,0.089615248054969,-0.085835004928277
"pc2001__24__25",1,TRUE,12.2314187031154,10.8854911157756,3.84174844557645,0.162123295016916,0.711954137295621,0.952396969785604,0.439493209316837,0.532744449969288,11.9130496691422,10.5870893202525,3.76580010095911,0.171687857319991,0.715538099610592,0.939537938753762,0.399615284079865,0.594734619741155,0.3183690339732,0.2984017955231,0.0759483446173399,-0.00956456230307501,-0.00358396231497105,0.0128590310318419,0.039877925236972,-0.061990169771867
"pc2001__25__01",1,TRUE,9.05508908670489,7.73543335249969,3.74213286713287,0.105232422331231,0.659892548469984,0.986918944171922,0.100443821537024,0.379117028731605,8.72453251118548,7.76344638872736,2.61453463663408,0.152470741222367,0.543563068920676,0.920676202860858,0.0890767230169051,0.60094278283485,0.33055657551941,-0.0280130362276694,1.12759823049879,-0.047238318891136,0.116329479549308,0.066242741311064,0.0113670985201189,-0.221825754103245
"pc2001__25__02",1,TRUE,11.196253894859,9.01274272762971,8.87742171317168,0.181767023072594,0.888246839699686,0.987098013917674,0.733477908780213,0.262294631950259,10.8910379181827,8.93326847863642,7.0835092348285,0.147076900154583,0.857523327063118,0.978134952414654,0.715996498612482,0.268489374778835,0.305215976676299,0.0794742489932911,1.79391247834318,0.034690122918011,0.030723512636568,0.00896306150302006,0.017481410167731,-0.00619474282857602
