"target_unit_2001","census_2011_source_district_count","census_2011_parent_reconstruction_complete","households_total_2011","no_exclusive_room_share_households_2011","one_room_share_households_2011","overcrowding_gt2_ppr_lower_bound_share_households_2011","tap_water_share_households_2011","well_water_share_households_2011","handpump_tubewell_water_share_households_2011","surface_water_share_households_2011","water_within_premises_share_households_2011","water_away_share_households_2011","bathroom_share_households_2011","flush_or_water_closet_latrine_share_households_2011","pit_latrine_share_households_2011","closed_drainage_share_households_2011","no_drainage_share_households_2011","separate_kitchen_within_house_share_households_2011","solid_cooking_fuel_share_households_2011","clean_cooking_fuel_share_households_2011","electricity_share_households_2011","kerosene_lighting_share_households_2011","solar_lighting_share_households_2011","no_lighting_share_households_2011","latrine_share_households_2011","banking_share_households_2011","radio_share_households_2011","television_share_households_2011","telephone_share_households_2011","bicycle_share_households_2011","motorcycle_share_households_2011","car_share_households_2011","permanent_structure_share_households_2011","semi_permanent_structure_share_households_2011","temporary_structure_share_households_2011","nonserviceable_temporary_structure_share_households_2011","computer_share_households","internet_computer_share_households","no_exclusive_room_share_households_2001","one_room_share_households_2001","overcrowding_gt2_ppr_lower_bound_share_households_2001","tap_water_share_households_2001","well_water_share_households_2001","handpump_tubewell_water_share_households_2001","surface_water_share_households_2001","water_within_premises_share_households_2001","water_away_share_households_2001","bathroom_share_households_2001","flush_or_water_closet_latrine_share_households_2001","pit_latrine_share_households_2001","closed_drainage_share_households_2001","no_drainage_share_households_2001","separate_kitchen_within_house_share_households_2001","solid_cooking_fuel_share_households_2001","clean_cooking_fuel_share_households_2001","electricity_share_households_2001","kerosene_lighting_share_households_2001","solar_lighting_share_households_2001","no_lighting_share_households_2001","latrine_share_households_2001","banking_share_households_2001","radio_share_households_2001","television_share_households_2001","telephone_share_households_2001","bicycle_share_households_2001","motorcycle_share_households_2001","car_share_households_2001","permanent_structure_share_households_2001","semi_permanent_structure_share_households_2001","temporary_structure_share_households_2001","nonserviceable_temporary_structure_share_households_2001","no_exclusive_room_share_households_change_2011_2001","one_room_share_households_change_2011_2001","overcrowding_gt2_ppr_lower_bound_share_households_change_2011_2001","tap_water_share_households_change_2011_2001","well_water_share_households_change_2011_2001","handpump_tubewell_water_share_households_change_2011_2001","surface_water_share_households_change_2011_2001","water_within_premises_share_households_change_2011_2001","water_away_share_households_change_2011_2001","bathroom_share_households_change_2011_2001","flush_or_water_closet_latrine_share_households_change_2011_2001","pit_latrine_share_households_change_2011_2001","closed_drainage_share_households_change_2011_2001","no_drainage_share_households_change_2011_2001","separate_kitchen_within_house_share_households_change_2011_2001","solid_cooking_fuel_share_households_change_2011_2001","clean_cooking_fuel_share_households_change_2011_2001","electricity_share_households_change_2011_2001","kerosene_lighting_share_households_change_2011_2001","solar_lighting_share_households_change_2011_2001","no_lighting_share_households_change_2011_2001","latrine_share_households_change_2011_2001","banking_share_households_change_2011_2001","radio_share_households_change_2011_2001","television_share_households_change_2011_2001","telephone_share_households_change_2011_2001","bicycle_share_households_change_2011_2001","motorcycle_share_households_change_2011_2001","car_share_households_change_2011_2001","permanent_structure_share_households_change_2011_2001","semi_permanent_structure_share_households_change_2011_2001","temporary_structure_share_households_change_2011_2001","nonserviceable_temporary_structure_share_households_change_2011_2001"
"pc2001__23__23",1,TRUE,304742,0.0310328080802777,0.358480288243826,0.521979248019636,0.213052352481771,0.135452284227314,0.627504577642727,0.0102775462522396,0.229656561944202,0.272935794869102,0.350391478693452,0.349879570259433,0.0156033628446358,0.0966194354568783,0.559033543128286,0.502444690918876,0.778248485604216,0.207355730421143,0.887494995766911,0.106896981709118,0.00117476422678856,0.00205091520039903,0.370460914478477,0.471894258093732,0.116393539453046,0.409612065288014,0.55216871976951,0.386536808185285,0.253594844163259,0.0295889637791968,0.485778133634353,0.426839752971366,0.0747550386884643,0.0412020660099363,0.054219634969909,0.011544191480006,0.0143083331084303,0.382407182504341,0.603707302152772,0.21734632373447,0.189314405491233,0.573232936604324,0.0122707113234196,0.220881799944224,0.250042731582688,0.302845473600878,0.162020169307029,0.0674124452361032,0.0678622513696597,0.65721174173931,0.695404780539587,0.798414883185347,0.156114214773433,0.890993981593933,0.104867801977348,0.000773666549717072,0.00215457137973533,0.282730143308234,0.30401946760946,0.20574582355005,0.415859264656933,0.0734443454870951,0.438057197347943,0.136997454097284,0.0174119954299697,0.427977041894943,0.540738941516206,0.0312840165888502,0.0222024307523457,0.0167244749718474,-0.023926894260515,-0.081728054133136,-0.00429397125269898,-0.053862121263919,0.0542716410384031,-0.00199316507118,0.00877476199997801,0.022893063286414,0.047546005092574,0.187859400952404,-0.0518090823914674,0.0287571840872186,-0.098178198611024,-0.192960089620711,-0.020166397581131,0.05124151564771,-0.00349898582702191,0.00202917973177,0.000401097677071488,-0.0001036561793363,0.087730771170243,0.167874790484272,-0.089352284097004,-0.00624719936891899,0.478724374282415,-0.051520389162658,0.116597390065975,0.0121769683492271,0.05780109173941,-0.11389918854484,0.0434710220996141,0.0189996352575906
"pc2001__23__24",2,TRUE,339368,0.0735926781546875,0.478071002569482,0.71377383842908,0.087050045967799,0.124183776902949,0.749687654699323,0.0321892458923646,0.101597675679498,0.379355154286792,0.103174135451781,0.104093491431131,0.0072104617995804,0.0258451003040947,0.872987435468282,0.23368143136654,0.915154051059617,0.0769518634638505,0.608239433299545,0.377033191108178,0.00841858984936706,0.00349473138304142,0.112420735013319,0.399869757902925,0.0532931802644916,0.0993965253058627,0.275715447537776,0.174138398434738,0.0882935338629452,0.00998620966030975,0.374566841894345,0.529551990759294,0.0936711770113859,0.027895971334952,0.0315792885599114,0.00306746658494613,0.0707256421227436,0.52060766014412,0.747776982287876,0.113398262254663,0.138337576730649,0.67839425891643,0.0576141798663859,0.092487704032569,0.235040435834325,0.104260483874384,0.0798337661457385,0.0290951608325249,0.024524153474008,0.884288697877172,0.204271921983622,0.900522340321877,0.0704926436012251,0.490673704634129,0.506915819752344,0.00135562776156202,0.000580378135418741,0.127051975615646,0.271705930447823,0.122667367074343,0.106598941763079,0.0298322834278742,0.231032861264208,0.0521196510953049,0.00932417719749378,0.358389853126205,0.633556870702766,0.00804480349751962,0.00344414178171851,0.0028670360319439,-0.042536657574638,-0.034003143858796,-0.026348216286864,-0.0141537998277,0.071293395782893,-0.0254249339740213,0.009109971646929,0.144314718452467,-0.001086348422603,0.0242597252853925,-0.0218846990329445,0.0013209468300867,-0.0113012624088901,0.029409509382918,0.0146317107377401,0.00645921986262539,0.117565728665416,-0.129882628644166,0.00706296208780504,0.00291435324762268,-0.014631240602327,0.128163827455102,-0.0693741868098514,-0.00720241645721631,0.245883164109902,-0.05689446282947,0.0361738827676403,0.000662032462815971,0.01617698876814,-0.104004879943472,0.0856263735138663,0.0244518295532335
"pc2001__23__25",1,TRUE,419813,0.0423712462453521,0.459940497316662,0.606486697648715,0.292365886716228,0.140379168820403,0.523240109286754,0.030013363092615,0.21303532763397,0.378630485478058,0.277938034315278,0.26691884243699,0.0305636080826463,0.0800785111466296,0.628148723360163,0.428528892626003,0.792469504279286,0.188212370746023,0.832844623677685,0.159630597432666,0.00208187931293219,0.00307279669757725,0.30071960611034,0.427173527260947,0.0753907096731164,0.294774101802469,0.437673440317475,0.272733336032948,0.203607320402179,0.0192466645863754,0.458856681427207,0.445624599524074,0.0887490382622739,0.0254089320721369,0.0443673730923054,0.00568824690993371,0.046334984093667,0.49394575448493,0.663116985339936,0.28352628644518,0.136607523531534,0.534629890787445,0.0337902987766882,0.197327080122003,0.271680167918402,0.243993309501164,0.105093306221508,0.0704994916532747,0.0646354662031419,0.705004755501623,0.576471745761044,0.81556524876193,0.128926568495622,0.828054179921944,0.165953888032534,0.00115443901479125,0.00338460529336526,0.230051490603785,0.316558984618412,0.182919550031157,0.280217113246532,0.0571053753566626,0.358105670525729,0.127001410252206,0.018307041422059,0.403371486668197,0.578711751008494,0.0178675674789282,0.00731363353120593,-0.0039637378483149,-0.034005257168268,-0.056630287691221,0.00883960027104796,0.003771645288869,-0.011389781500691,-0.0037769356840732,0.015708247511967,0.106950317559656,0.033944724814114,0.161825536215482,-0.0399358835706284,0.0154430449434877,-0.07685603214146,-0.147942853135041,-0.0230957444826441,0.059285802250401,0.004790443755741,-0.006323290599868,0.00092744029814094,-0.00031180859578801,0.070668115506555,0.110614542642535,-0.107528840358041,0.014556988555937,0.380568064960812,-0.085372334492781,0.076605910149973,0.000939623164316401,0.05548519475901,-0.13308715148442,0.0708814707833457,0.018095298540931
"pc2001__23__26",1,TRUE,615334,0.0144279366977934,0.288331215242454,0.438202667169375,0.473027656524749,0.0237952071557886,0.474503277894607,0.00858070576304901,0.490993509216133,0.181868708701291,0.770969912275285,0.749649783694709,0.0183672607071932,0.518936057490729,0.218505722095642,0.737103751783584,0.274847481205329,0.680484094816799,0.964640341668102,0.0295384295358293,0.00133423474080743,0.00246695290687659,0.781092869888548,0.618413739530076,0.324808965537415,0.754609691647138,0.779677378464379,0.518224248944476,0.46636948389005,0.105414295325791,0.782261340995297,0.183944004394361,0.0286933600288624,0.0128986859169167,0.181166650957041,0.079129383391784,0.0164346453388274,0.31586615731666,0.482642515464114,0.54429866605621,0.0373404108184415,0.39761254107469,0.00795740155189599,0.477532323217871,0.189027036565417,0.676109672404008,0.365573090295165,0.120262401098822,0.40425126025973,0.322140033098212,0.780459654996447,0.321665498213937,0.560356545004507,0.951618903180576,0.0419617605959586,0.0018552167837504,0.00287343987714554,0.671221247716748,0.447095321896804,0.375130556708111,0.722423323270332,0.224183156157746,0.581736845368396,0.356440082220919,0.0695920907673157,0.666866972848974,0.310670119563714,0.0223246009376237,0.0108308414290415,-0.002006708641034,-0.027534942074206,-0.044439848294739,-0.071271009531461,-0.0135452036626529,0.076890736819917,0.00062330421115302,0.013461185998262,-0.00715832786412601,0.094860239871277,0.384076693399544,-0.101895140391629,0.114684797230999,-0.10363431100257,-0.043355903212863,-0.046818017008608,0.120127549812292,0.013021438487526,-0.0124233310601293,-0.00052098204294297,-0.00040648697026895,0.1098716221718,0.171318417633272,-0.050321591170696,0.032186368376806,0.555494222306633,-0.0635125964239199,0.109929401669131,0.0358222045584753,0.115394368146323,-0.126726115169353,0.0063687590912387,0.0020678444878752
"pc2001__23__28",1,TRUE,243061,0.0434541123421692,0.451652054422552,0.666988945161914,0.288474909590597,0.108791620210564,0.538889414591399,0.0380274910413435,0.198406984254981,0.276099415373096,0.181851469384229,0.164086381607909,0.0209535877824908,0.0473091117044692,0.689579981979832,0.371120829750556,0.864009446188405,0.126803559600265,0.745240906603692,0.243280493374091,0.00378505807184205,0.00379328645895475,0.189166505527419,0.383389354935592,0.0744545607892669,0.200966012647031,0.288688847655527,0.210494484923538,0.128165357667417,0.0127622284117979,0.288804045075105,0.556127885592506,0.152085279004036,0.0852831182295802,0.035036472325877,0.00476423613825336,0.0438079240717466,0.467791573185486,0.710194636627395,0.303519199370397,0.133356042897584,0.478040242914029,0.0552782117392785,0.169164718734216,0.224971515158634,0.180124041206113,0.0735731150082812,0.0317033347820469,0.0409359472824874,0.726986010125333,0.573396920113235,0.872540612923308,0.10108301128822,0.65645519363819,0.3355631776162,0.00163861252393314,0.00449884298685586,0.140691623694689,0.195135846264081,0.146112553298956,0.186807700891546,0.036072968179202,0.271310772555883,0.0797105705190702,0.0123747547954377,0.270658851444211,0.694589642089437,0.0347456333031844,0.0213959334218223,-0.000353811729577401,-0.016139518762934,-0.043205691465481,-0.0150442897798,-0.02456442268702,0.06084917167737,-0.017250720697935,0.029242265520765,0.051127900214462,0.001727428178116,0.0905132665996278,-0.0107497469995561,0.0063731644219818,-0.0374060281455011,-0.202276090362679,-0.00853116673490295,0.025720548312045,0.088785712965502,-0.092282684242109,0.00214644554790891,-0.00070555652790111,0.04847488183273,0.188253508671511,-0.0716579925096891,0.014158311755485,0.252615879476325,-0.060816287632345,0.0484547871483468,0.0003874736163602,0.018145193630894,-0.138461756496931,0.117339645700852,0.0638871848077579
"pc2001__23__30",1,TRUE,341848,0.0447713603706911,0.592833657063958,0.606304556411037,0.130142636493412,0.352706466031687,0.505859329292551,0.0065175165570663,0.104757085020243,0.456375348107931,0.146471531206852,0.139778498045915,0.0152757950902155,0.0296769324378086,0.527029556996092,0.317211158175563,0.900915026561513,0.091292036226627,0.676119210877349,0.316418408181414,0.00209742341625518,0.000933163277246027,0.159319346610189,0.362122931829351,0.0944074559453324,0.225076642250357,0.438820762444127,0.251219840396902,0.134638786829234,0.0122422831199831,0.412478645479862,0.517326414078772,0.0653097283002972,0.0134562729634223,0.0372036694671316,0.004712620813929,0.0351722653082727,0.522063977058778,0.704388974653797,0.152892618771673,0.263572105892431,0.574487968226774,0.00677975418810153,0.11762415424857,0.268299610164134,0.163190515673601,0.0690527125888125,0.0560429140116447,0.030957823515669,0.599215747353376,0.489883049240255,0.883892128613769,0.0647512334113616,0.852425823533993,0.14337347741838,0.00125975162278914,0.00134220809264442,0.162718681429429,0.284264098911116,0.172178270887827,0.268207991864295,0.0358502407270828,0.336037600150254,0.0746185243040445,0.0128861138723849,0.408961185907273,0.577176965327054,0.0138206205307448,0.00545128884043299,0.0095990950624184,0.0707696800051799,-0.09808441824276,-0.022749982278261,0.089134360139256,-0.068628638934223,-0.00026223763103523,-0.012867069228327,0.188075737943797,-0.016718984466749,0.0707257854571025,-0.0407671189214292,-0.0012808910778604,-0.072186190357284,-0.172671891064692,0.017022897947744,0.0265408028152654,-0.176306612656644,0.173044930763034,0.00083767179346604,-0.000409044815398393,-0.00339933481923999,0.077858832918235,-0.0777708149424946,-0.043131349613938,0.402970521717044,-0.084817759753352,0.0600202625251895,-0.0006438307524018,0.00351745957258903,-0.059850551248282,0.0514891077695524,0.00800498412298931
"pc2001__23__31",1,TRUE,297419,0.0131094516490204,0.40392510229676,0.534326993231771,0.159334138034221,0.131645927126377,0.70258793150404,0.00331855059696926,0.269612903008886,0.232268281448058,0.25181982321237,0.229712963865792,0.0142862426408535,0.0574677475211738,0.460310202105447,0.391578883662443,0.848526825791224,0.141282164219502,0.61028380836463,0.381714012890905,0.00111627031225308,0.00224598966441283,0.247142919584828,0.374323765462193,0.104741122793097,0.324676634646744,0.506500929664884,0.238330436185987,0.185347943473685,0.0191043611874157,0.296117598404944,0.615932405125429,0.082072766030415,0.0110450240233475,0.0433328065792703,0.00647571271505855,0.0148589816392201,0.366926935453341,0.5637421919364,0.167731402612152,0.248268029528677,0.572738027635813,0.00692314972553473,0.250246072307401,0.19012871474541,0.299853303047511,0.0854817338633352,0.0826519023282226,0.0439522998296423,0.576239825856521,0.56336835131554,0.850099375354912,0.109861820935075,0.684450123036154,0.312100132500473,0.00114045050160893,0.000970092750331251,0.210448608745031,0.25184081014575,0.179273140261215,0.30747208025743,0.0495173197047132,0.274152943403369,0.0923622941510505,0.0122279008139315,0.274630891538898,0.704396176414916,0.0209634677266705,0.00856047700170358,-0.0017495299901997,0.036998166843419,-0.0294151987046289,-0.008397264577931,-0.1166221024023,0.129849903868227,-0.00360459912856547,0.019366830701485,0.042139566702648,-0.048033479835141,0.144231230002457,-0.0683656596873691,0.0135154476915315,-0.115929623751074,-0.171789467653097,-0.00157254956368802,0.031420343284427,-0.074166314671524,0.069613880390432,-2.418018935585e-05,0.00127589691408158,0.036694310839797,0.122482955316443,-0.074532017468118,0.017204554389314,0.456983609960171,-0.035822507217382,0.0929856493226345,0.0068764603734842,0.021486706866046,-0.088463771289487,0.0611092983037445,0.00248454702164392
"pc2001__23__32",1,TRUE,487750,0.0117888262429523,0.349511019989749,0.465638134290108,0.595606355715018,0.0296442849820605,0.327969246540236,0.0212485904664275,0.485943618657099,0.168053305996925,0.708633521271143,0.700067657611481,0.0119118400820092,0.48281086622245,0.197933367503844,0.675630958482829,0.294253203485392,0.579753972321886,0.928574064582266,0.0649738595592004,0.00119528446950282,0.00178985135827781,0.72240082009226,0.619145053818555,0.262862121988724,0.696565863659662,0.725595079446438,0.327643259866735,0.436965658636597,0.123799077396207,0.741933367503844,0.202316760635571,0.0493203485392107,0.014892875448488,0.194216299333675,0.0836248077908765,0.0140021945517867,0.375459186107533,0.539087471971757,0.683286818376986,0.0366364915796002,0.267607103668718,0.00450539096417156,0.486644840417919,0.152378226229665,0.636229187538762,0.419058012499404,0.0977499880730881,0.395317494394351,0.267863532274224,0.670435570822003,0.283067363198321,0.452829063498879,0.963369471876342,0.0332522303325223,0.00132090549115023,0.000989933686369925,0.657688683746005,0.425185463479796,0.319414627164735,0.668616716759697,0.219303110538619,0.378127832641572,0.344553575688183,0.0638656314107151,0.670375936262583,0.268629836362769,0.0608660130718954,0.0176130671246601,-0.0022133683088344,-0.025948166117784,-0.073449337681649,-0.087680462661968,-0.0069922065975397,0.060362142871518,0.0167431995022559,-0.000701221760819992,0.01567507976726,0.072404333732381,0.281009645112077,-0.0858381479910789,0.087493371828099,-0.06993016477038,0.00519538766082595,0.011185840287071,0.126924908823007,-0.034795407294076,0.0317216292266781,-0.00012562102164741,0.000799917671907885,0.064712136346255,0.193959590338759,-0.056552505176011,0.027949146899965,0.506291968907819,-0.050484572774837,0.092412082948414,0.0599334459854919,0.071557431241261,-0.066313075727198,-0.0115456645326847,-0.0027201916761721
"pc2001__23__33",1,TRUE,251586,0.0168888570906171,0.403607513931618,0.573907133147313,0.169087310104696,0.192657779049709,0.625984752728689,0.00823972717082827,0.218656841000692,0.219316655139793,0.270197864746051,0.292428831493008,0.0234949480495735,0.03139681858291,0.650536993314413,0.467915543790195,0.861935878784988,0.129029437250085,0.843202721932063,0.152281923477459,0.00079098201012775,0.00168928318745876,0.318892943168539,0.524222333516173,0.0979665005206967,0.397522119672796,0.561859562932755,0.328492046457275,0.240216069256636,0.0240116699657374,0.534767435389887,0.398102438132488,0.0601702797452958,0.0313133481195297,0.0443824378145048,0.00622451169778923,0.0224100327153762,0.43412213740458,0.63809705561614,0.182028353326063,0.24278080697928,0.554133042529989,0.016226826608506,0.194661941112323,0.318375136314068,0.230218102508179,0.0965376226826608,0.120103598691385,0.024618320610687,0.775948745910578,0.720081788440567,0.865027262813522,0.100076335877863,0.848642311886587,0.144541984732824,0.00131952017448201,0.00265539803707743,0.269138495092694,0.293664122137405,0.175730643402399,0.364765539803708,0.0560796074154853,0.352600872410033,0.100932388222465,0.0161723009814613,0.477393675027263,0.488042529989095,0.0345419847328244,0.0237241003271538,-0.0055211756247591,-0.030514623472962,-0.064189922468827,-0.012941043221367,-0.050123027929571,0.0718517101987001,-0.00798709943767773,0.023994899888369,-0.099058481174275,0.039979762237872,0.195891208810347,-0.0966086506418115,0.006778497972223,-0.125411752596165,-0.252166244650372,-0.00309138402853404,0.028953101372222,-0.00543958995452398,0.00773993874463499,-0.00052853816435426,-0.00096611484961867,0.049754448075845,0.230558211378768,-0.0777641428817023,0.032756579869088,0.50577995551727,-0.024108825952758,0.139283681034171,0.0078393689842761,0.057373760362624,-0.089940091856607,0.0256282950124714,0.0075892477923759
"pc2001__23__34",1,TRUE,274210,0.0450348273221254,0.544557091280406,0.622716166441778,0.202917472010503,0.10955836767441,0.676149666314139,0.00678312242441924,0.257434083366763,0.318208672185551,0.236530396411509,0.278509171802633,0.0191495569089384,0.052000291747201,0.699146639436928,0.39476678458116,0.85776959264797,0.129601400386565,0.70884723387185,0.279399000765836,0.00631268006272565,0.00203493672732577,0.301462382845265,0.351974763867109,0.110389847197403,0.318215965865577,0.486178476350243,0.234247474563291,0.175522409831881,0.0219430363589949,0.376583640275701,0.546092410925933,0.0742533095073119,0.023729987965428,0.0362167681703804,0.00416104445497976,0.0361526309393608,0.513645845991818,0.66769959897922,0.205771256126706,0.172474379227934,0.600067849475432,0.0153927168145178,0.223918459108033,0.322685016405396,0.252111435168307,0.0917537570381172,0.105526187872159,0.0341779074006562,0.788729898327055,0.625162028598048,0.87259995139142,0.0858700935715154,0.7448049580751,0.250015190181067,0.0016050957994086,0.00206080123141735,0.258516628184875,0.200930651760036,0.166494511281241,0.285550087090371,0.039362822538178,0.278355004658322,0.0863004820350792,0.0160560213877749,0.355217320857131,0.622873374650626,0.0218991777048649,0.0110280714546117,0.0088821963827646,0.030911245288588,-0.0449834325374421,-0.00285378411620299,-0.062916011553524,0.076081816838707,-0.00860959439009856,0.03351562425873,-0.004476344219845,-0.015581038756798,0.186755414764516,-0.0863766309632206,0.0178223843465448,-0.089583258890127,-0.230395244016888,-0.01483035874345,0.0437313068150496,-0.03595772420325,0.029383810584769,0.00470758426331705,-2.58645040915797e-05,0.04294575466039,0.151044112107073,-0.056104664083838,0.032665878775206,0.446815653812065,-0.044107530095031,0.0892219277968018,0.00588701497122,0.02136631941857,-0.076780963724693,0.052354131802447,0.0127019165108163
