"specification_id","sequence","adjustment_id","adjustment","construction_id","construction","fixed_effect","excluded_instruments","included_language_controls","n_excluded_instruments","joint_excluded_f","joint_excluded_p","partial_r_squared","n","n_states","n_regions","construct_id","treatment","analysis_scope"
"region_main__nonzero_mean_hindi_urdu",19,"region_main","Six-region FE + main controls","nonzero_mean_hindi_urdu","Nonzero mean with combined Hindi-Urdu share","region","ling_distance_nonzero_mean","hindi_urdu_share",1,0.924888703011247,0.336645065955572,0.0117024835569511,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__nonzero_mean_shastry",20,"region_main","Six-region FE + main controls","nonzero_mean_shastry","Nonzero mean with Shastry composition controls","region","ling_distance_nonzero_mean","hindi_urdu_share;native_english_share",1,0.925986394539613,0.336359627687689,0.0117245630098802,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__nonzero_mean_sensitivity_low",21,"region_main","Six-region FE + main controls","nonzero_mean_sensitivity_low","Shastry nonzero mean under joint lower-degree adjudication sensitivity","region","ling_distance_nonzero_mean_sensitivity_low","hindi_urdu_share;native_english_share",1,0.963042930168884,0.326882184211784,0.0122188584360186,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__nonzero_mean_sensitivity_high",22,"region_main","Six-region FE + main controls","nonzero_mean_sensitivity_high","Shastry nonzero mean under joint upper-degree adjudication sensitivity","region","ling_distance_nonzero_mean_sensitivity_high","hindi_urdu_share;native_english_share",1,0.548053051011366,0.459451670341345,0.00573854416504318,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__nonzero_mean_hindi_urdu_separate",23,"region_main","Six-region FE + main controls","nonzero_mean_hindi_urdu_separate","Nonzero mean with separate Hindi and Urdu shares","region","ling_distance_nonzero_mean","hindi_share;urdu_share",1,0.795589868848748,0.372831759214994,0.00979007833269088,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__distance_shares_all",24,"region_main","Six-region FE + main controls","distance_shares_all","Five distance shares; all-speaker denominator","region","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","",5,13.0963728659508,5.14464726615355e-12,0.123608289736322,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__distance_shares_all_unmapped",25,"region_main","Six-region FE + main controls","distance_shares_all_unmapped","Five distance shares with unresolved and English shares controlled","region","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","ling_unmapped_speaker_share;native_english_share",5,12.5906169697693,1.51323930496443e-11,0.12289152752479,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__distance_shares_mapped",26,"region_main","Six-region FE + main controls","distance_shares_mapped","Five distance shares; mapped-speaker denominator","region","ling_mapped_share_distance_1;ling_mapped_share_distance_2;ling_mapped_share_distance_3;ling_mapped_share_distance_4;ling_mapped_share_distance_5","",5,12.3230982988848,2.65665998765709e-11,0.143973061363425,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__glottolog_mean",27,"region_main","Six-region FE + main controls","glottolog_mean","Glottolog edge-distance mean among non-Hindi/Urdu speakers","region","ling_distance_glottolog_nonhindi_mean","",1,8.92346981318842,0.00294893853964349,0.110324314964938,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__glottolog_mean_shastry",28,"region_main","Six-region FE + main controls","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","region","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,8.84640137114447,0.00307439832701597,0.111462286836617,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__dyen_noncognate",29,"region_main","Six-region FE + main controls","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","region","ling_distance_dyen_noncognate_pct","",1,6.23365228450871,0.0128446076536355,0.0513371876574472,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__dyen_noncognate_shastry",30,"region_main","Six-region FE + main controls","dyen_noncognate_shastry","Dyen/Shastry noncognate percentage with composition controls","region","ling_distance_dyen_noncognate_pct","hindi_urdu_share;native_english_share",1,6.45115333828906,0.0113807917433812,0.0515333127136869,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__nonzero_mean",31,"region_expanded","Six-region FE + expanded controls","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,0.980617418828041,0.322512351150966,0.0124629663926392,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__distant_share",32,"region_expanded","Six-region FE + expanded controls","distant_share","Share speaking languages at distance three or higher","region","ling_share_distance_ge3","",1,0.364034477714239,0.546540228717246,0.00322322002374372,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__top3_legacy",33,"region_expanded","Six-region FE + expanded controls","top3_legacy","Legacy top-three weighted mean","region","ling_distance_top3_legacy","",1,4.17943488511824,0.0414263177640611,0.0515003941947974,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__nonzero_mean_hindi_urdu",34,"region_expanded","Six-region FE + expanded controls","nonzero_mean_hindi_urdu","Nonzero mean with combined Hindi-Urdu share","region","ling_distance_nonzero_mean","hindi_urdu_share",1,0.969499922395859,0.32526907892261,0.0125672391844161,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__nonzero_mean_shastry",35,"region_expanded","Six-region FE + expanded controls","nonzero_mean_shastry","Nonzero mean with Shastry composition controls","region","ling_distance_nonzero_mean","hindi_urdu_share;native_english_share",1,0.944576720254895,0.331562515440333,0.0119456430496962,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__nonzero_mean_sensitivity_low",36,"region_expanded","Six-region FE + expanded controls","nonzero_mean_sensitivity_low","Shastry nonzero mean under joint lower-degree adjudication sensitivity","region","ling_distance_nonzero_mean_sensitivity_low","hindi_urdu_share;native_english_share",1,0.953118041798853,0.329387932043199,0.0121114185602844,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__nonzero_mean_sensitivity_high",37,"region_expanded","Six-region FE + expanded controls","nonzero_mean_sensitivity_high","Shastry nonzero mean under joint upper-degree adjudication sensitivity","region","ling_distance_nonzero_mean_sensitivity_high","hindi_urdu_share;native_english_share",1,0.668491163165089,0.413958462417337,0.00689305855731555,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__nonzero_mean_hindi_urdu_separate",38,"region_expanded","Six-region FE + expanded controls","nonzero_mean_hindi_urdu_separate","Nonzero mean with separate Hindi and Urdu shares","region","ling_distance_nonzero_mean","hindi_share;urdu_share",1,1.02018469691909,0.312952288582669,0.0128284865298527,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__distance_shares_all",39,"region_expanded","Six-region FE + expanded controls","distance_shares_all","Five distance shares; all-speaker denominator","region","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","",5,11.3411878612843,2.17074079388954e-10,0.119323139511866,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__distance_shares_all_unmapped",40,"region_expanded","Six-region FE + expanded controls","distance_shares_all_unmapped","Five distance shares with unresolved and English shares controlled","region","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","ling_unmapped_speaker_share;native_english_share",5,11.827138320785,7.73927075465964e-11,0.116781904761378,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__distance_shares_mapped",41,"region_expanded","Six-region FE + expanded controls","distance_shares_mapped","Five distance shares; mapped-speaker denominator","region","ling_mapped_share_distance_1;ling_mapped_share_distance_2;ling_mapped_share_distance_3;ling_mapped_share_distance_4;ling_mapped_share_distance_5","",5,12.695692744309,1.21431857872576e-11,0.137485236818438,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__glottolog_mean",42,"region_expanded","Six-region FE + expanded controls","glottolog_mean","Glottolog edge-distance mean among non-Hindi/Urdu speakers","region","ling_distance_glottolog_nonhindi_mean","",1,7.79468860926601,0.00543509285082946,0.0765226633883377,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__glottolog_mean_shastry",43,"region_expanded","Six-region FE + expanded controls","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","region","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,7.41823499754501,0.00667714097003205,0.0755901513538435,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__dyen_noncognate",44,"region_expanded","Six-region FE + expanded controls","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","region","ling_distance_dyen_noncognate_pct","",1,6.70363667420965,0.00989429387379944,0.0496160911257119,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_expanded__dyen_noncognate_shastry",45,"region_expanded","Six-region FE + expanded controls","dyen_noncognate_shastry","Dyen/Shastry noncognate percentage with composition controls","region","ling_distance_dyen_noncognate_pct","hindi_urdu_share;native_english_share",1,7.00529889742356,0.0083771276269301,0.0496741077221257,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"state_main__nonzero_mean",46,"state_main","State FE + main controls","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,1.05928265106801,0.303884551107357,0.00205465547316042,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"state_main__distant_share",47,"state_main","State FE + main controls","distant_share","Share speaking languages at distance three or higher","state","ling_share_distance_ge3","",1,0.570652357313038,0.450361286206151,0.00132750371945228,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"state_main__top3_legacy",48,"state_main","State FE + main controls","top3_legacy","Legacy top-three weighted mean","state","ling_distance_top3_legacy","",1,0.261539959839252,0.609293582400876,0.000970259813635061,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"state_main__nonzero_mean_hindi_urdu",49,"state_main","State FE + main controls","nonzero_mean_hindi_urdu","Nonzero mean with combined Hindi-Urdu share","state","ling_distance_nonzero_mean","hindi_urdu_share",1,1.02851209916099,0.311007870189676,0.00203385578802826,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"state_main__nonzero_mean_shastry",50,"state_main","State FE + main controls","nonzero_mean_shastry","Nonzero mean with Shastry composition controls","state","ling_distance_nonzero_mean","hindi_urdu_share;native_english_share",1,1.13716412343676,0.286777495989237,0.00224208739170237,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
