"academic_year","target_unit_2001","dise_report_school_quality_source_districts","dise_report_school_quality_status","dise_report_pupils_per_teacher","dise_report_single_teacher_school_share","dise_report_girls_toilet_school_share","girls_toilet_definition","source_pdf","source_page"
"2012-13","pc2001__10__01",1,"one_to_one_report_ratio",53,2.5,49.5,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",116
"2012-13","pc2001__10__02",1,"one_to_one_report_ratio",55,2.5,48.3,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",118
"2012-13","pc2001__10__03",1,"one_to_one_report_ratio",51,7.9,63.6,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",125
"2012-13","pc2001__10__04",1,"one_to_one_report_ratio",58,11.1,79.6,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",126
"2012-13","pc2001__10__05",1,"one_to_one_report_ratio",55,6.4,96.5,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",111
"2012-13","pc2001__10__06",1,"one_to_one_report_ratio",57,7.3,62.3,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",128
"2012-13","pc2001__10__07",1,"one_to_one_report_ratio",59,7.6,82.7,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",92
"2012-13","pc2001__10__08",1,"one_to_one_report_ratio",48,4.6,75.7,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",108
"2012-13","pc2001__10__09",1,"one_to_one_report_ratio",58,8.7,86.8,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",119
"2012-13","pc2001__10__10",1,"one_to_one_report_ratio",52,1.5,71.4,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",106
"2012-13","pc2001__10__11",1,"one_to_one_report_ratio",60,10.7,88.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",110
"2012-13","pc2001__10__12",1,"one_to_one_report_ratio",49,6.3,70.8,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",121
"2012-13","pc2001__10__13",1,"one_to_one_report_ratio",51,4.5,51.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",100
"2012-13","pc2001__10__14",1,"one_to_one_report_ratio",55,7.1,92.2,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",113
"2012-13","pc2001__10__15",1,"one_to_one_report_ratio",42,2.2,68.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",102
"2012-13","pc2001__10__16",1,"one_to_one_report_ratio",42,0.5,57.1,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",127
"2012-13","pc2001__10__17",1,"one_to_one_report_ratio",47,3.2,96,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",123
"2012-13","pc2001__10__18",1,"one_to_one_report_ratio",52,8.2,88.3,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",129
"2012-13","pc2001__10__19",1,"one_to_one_report_ratio",63,5.4,82.2,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",122
"2012-13","pc2001__10__20",1,"one_to_one_report_ratio",54,4.7,89.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",96
"2012-13","pc2001__10__21",1,"one_to_one_report_ratio",62,6.5,84.1,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",107
"2012-13","pc2001__10__22",1,"one_to_one_report_ratio",53,4.8,64,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",97
"2012-13","pc2001__10__23",1,"one_to_one_report_ratio",66,13.6,80.4,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",95
"2012-13","pc2001__10__24",1,"one_to_one_report_ratio",51,14.6,85,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",112
"2012-13","pc2001__10__25",1,"one_to_one_report_ratio",45,8.3,80.8,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",109
"2012-13","pc2001__10__26",1,"one_to_one_report_ratio",52,15,93,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",124
"2012-13","pc2001__10__27",1,"one_to_one_report_ratio",48,8.2,88.5,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",114
"2012-13","pc2001__10__28",1,"one_to_one_report_ratio",52,11.8,88.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",117
"2012-13","pc2001__10__29",1,"one_to_one_report_ratio",47,4.4,86.8,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",98
"2012-13","pc2001__10__30",1,"one_to_one_report_ratio",53,6.1,80.5,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",99
"2012-13","pc2001__10__31",1,"one_to_one_report_ratio",50,7.8,95.6,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",105
"2012-13","pc2001__10__32",1,"one_to_one_report_ratio",53,12.9,84,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",120
"2012-13","pc2001__10__33",1,"one_to_one_report_ratio",46,10.1,92.1,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",104
"2012-13","pc2001__10__35",1,"one_to_one_report_ratio",65,10.1,66,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",101
"2012-13","pc2001__10__36",1,"one_to_one_report_ratio",56,5,64.1,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",115
"2012-13","pc2001__10__37",1,"one_to_one_report_ratio",57,8.5,54.2,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",103
"2012-13","pc2001__12__01",1,"one_to_one_report_ratio",8,28.3,52.2,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",59
"2012-13","pc2001__12__02",1,"one_to_one_report_ratio",13,27.1,88.4,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",63
"2012-13","pc2001__12__03",1,"one_to_one_report_ratio",16,61.6,98.3,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",52
"2012-13","pc2001__12__04",1,"one_to_one_report_ratio",18,43,42.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",58
"2012-13","pc2001__12__05",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2012-13","pc2001__12__06",1,"one_to_one_report_ratio",23,64.6,14.3,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",62
"2012-13","pc2001__12__07",1,"one_to_one_report_ratio",13,41,39,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",64
"2012-13","pc2001__12__08",1,"one_to_one_report_ratio",14,20.4,100,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",53
"2012-13","pc2001__12__09",1,"one_to_one_report_ratio",13,25.7,74.8,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",61
"2012-13","pc2001__12__10",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2012-13","pc2001__12__11",1,"one_to_one_report_ratio",17,27.6,57.6,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",55
"2012-13","pc2001__12__12",1,"one_to_one_report_ratio",20,41.7,69.2,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",50
"2012-13","pc2001__12__13",1,"one_to_one_report_ratio",20,29.5,100,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",60
"2012-13","pc2001__13__01",1,"one_to_one_report_ratio",22,2.2,100,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",52
"2012-13","pc2001__13__02",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2012-13","pc2001__13__03",1,"one_to_one_report_ratio",13,1.1,100,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",51
"2012-13","pc2001__13__04",1,"one_to_one_report_ratio",14,0.8,81.5,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",57
"2012-13","pc2001__13__05",1,"one_to_one_report_ratio",20,1.1,69.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",56
"2012-13","pc2001__13__06",1,"one_to_one_report_ratio",18,1.6,100,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",47
"2012-13","pc2001__13__07",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2012-13","pc2001__13__08",1,"one_to_one_report_ratio",18,0.3,93.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",54
"2012-13","pc2001__14__01",1,"one_to_one_report_ratio",16,4.6,99.9,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",28
"2012-13","pc2001__14__02",1,"one_to_one_report_ratio",15,10.4,95.5,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",29
"2012-13","pc2001__14__03",1,"one_to_one_report_ratio",13,1.2,85.3,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",25
"2012-13","pc2001__14__04",1,"one_to_one_report_ratio",17,3.7,98,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",23
"2012-13","pc2001__14__05",1,"one_to_one_report_ratio",19,4.7,100,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",30
"2012-13","pc2001__14__06",1,"one_to_one_report_ratio",15,1.4,96.7,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",27
"2012-13","pc2001__14__07",1,"one_to_one_report_ratio",15,5.8,86.4,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",26
"2012-13","pc2001__14__08",1,"one_to_one_report_ratio",14,8.5,100,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",31
"2012-13","pc2001__14__09",1,"one_to_one_report_ratio",14,4.3,91.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",24
"2012-13","pc2001__15__01",1,"one_to_one_report_ratio",16,7.9,97.8,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",44
"2012-13","pc2001__15__02",1,"one_to_one_report_ratio",16,3,100,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",41
"2012-13","pc2001__15__03",1,"one_to_one_report_ratio",16,1.1,100,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",39
"2012-13","pc2001__15__04",1,"one_to_one_report_ratio",14,0,95.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",40
"2012-13","pc2001__15__05",1,"one_to_one_report_ratio",12,1.1,95.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",46
"2012-13","pc2001__15__06",1,"one_to_one_report_ratio",11,1.5,92.4,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",43
"2012-13","pc2001__15__07",1,"one_to_one_report_ratio",11,0.7,99.8,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",42
"2012-13","pc2001__15__08",1,"one_to_one_report_ratio",10,0,98.9,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",45
"2012-13","pc2001__16__01",1,"one_to_one_report_ratio",13,0.1,79.3,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",188
"2012-13","pc2001__16__02",1,"one_to_one_report_ratio",15,0.8,93.5,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",186
"2012-13","pc2001__16__03",1,"one_to_one_report_ratio",17,5.1,91.2,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",181
"2012-13","pc2001__16__04",1,"one_to_one_report_ratio",19,0.6,94.2,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",184
"2012-13","pc2001__17__01",1,"one_to_one_report_ratio",19,8.1,33.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",37
"2012-13","pc2001__17__02",1,"one_to_one_report_ratio",17,7,47.4,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",32
"2012-13","pc2001__17__03",1,"one_to_one_report_ratio",16,7.9,33.4,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",36
"2012-13","pc2001__17__04",1,"one_to_one_report_ratio",15,8.9,30,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",38
"2012-13","pc2001__17__05",1,"one_to_one_report_ratio",20,3.8,99,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",35
"2012-13","pc2001__17__06",1,"one_to_one_report_ratio",17,5.3,56.5,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",33
"2012-13","pc2001__17__07",1,"one_to_one_report_ratio",16,7.8,40.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",34
"2012-13","pc2001__18__01",1,"one_to_one_report_ratio",21,9.6,68.8,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",83
"2012-13","pc2001__18__02",1,"one_to_one_report_ratio",30,4.4,55.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",72
"2012-13","pc2001__18__03",1,"one_to_one_report_ratio",25,9.2,92.3,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",75
"2012-13","pc2001__18__04",1,"one_to_one_report_ratio",23,1.3,53.6,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",67
"2012-13","pc2001__18__05",1,"one_to_one_report_ratio",22,2.1,64.8,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",66
"2012-13","pc2001__18__07",1,"one_to_one_report_ratio",16,1.2,71.8,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",87
"2012-13","pc2001__18__08",1,"one_to_one_report_ratio",23,5.4,69,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",70
"2012-13","pc2001__18__09",1,"one_to_one_report_ratio",22,5.2,83.2,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",85
"2012-13","pc2001__18__10",1,"one_to_one_report_ratio",24,1,75.2,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",86
"2012-13","pc2001__18__11",1,"one_to_one_report_ratio",23,4.4,73.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",89
"2012-13","pc2001__18__12",1,"one_to_one_report_ratio",13,0.8,73.4,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",84
"2012-13","pc2001__18__13",1,"one_to_one_report_ratio",16,7.7,66.5,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",71
"2012-13","pc2001__18__14",1,"one_to_one_report_ratio",24,3.5,82.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",90
"2012-13","pc2001__18__15",1,"one_to_one_report_ratio",23,5.6,89.3,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",73
"2012-13","pc2001__18__16",1,"one_to_one_report_ratio",10,0.1,99.7,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",88
"2012-13","pc2001__18__17",1,"one_to_one_report_ratio",15,3.9,98.8,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",78
"2012-13","pc2001__18__18",1,"one_to_one_report_ratio",20,1,71.2,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",76
"2012-13","pc2001__18__19",1,"one_to_one_report_ratio",19,17.6,88.7,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",81
"2012-13","pc2001__18__20",1,"one_to_one_report_ratio",9,23.8,93.4,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",74
"2012-13","pc2001__18__21",1,"one_to_one_report_ratio",28,26.7,72.1,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",68
"2012-13","pc2001__18__22",1,"one_to_one_report_ratio",27,18.3,62,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",82
"2012-13","pc2001__18__23",1,"one_to_one_report_ratio",17,13.6,54.3,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",77
"2012-13","pc2001__19__01",1,"one_to_one_report_ratio",15,6.3,47,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",281
"2012-13","pc2001__19__02",1,"one_to_one_report_ratio",28,4.1,86.9,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",284
"2012-13","pc2001__19__03",1,"one_to_one_report_ratio",29,2.7,49.9,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",285
"2012-13","pc2001__19__04",1,"one_to_one_report_ratio",37,2,59.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",296
"2012-13","pc2001__19__05",1,"one_to_one_report_ratio",29,8,99.8,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",280
"2012-13","pc2001__19__06",1,"one_to_one_report_ratio",35,1.4,73.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",287
"2012-13","pc2001__19__07",1,"one_to_one_report_ratio",33,1.4,49.6,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",288
"2012-13","pc2001__19__08",1,"one_to_one_report_ratio",27,3.8,57.2,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",279
"2012-13","pc2001__19__09",1,"one_to_one_report_ratio",27,1.4,77.3,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",278
"2012-13","pc2001__19__10",1,"one_to_one_report_ratio",26,1.5,73.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",289
"2012-13","pc2001__19__12",1,"one_to_one_report_ratio",24,1.2,97.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",283
"2012-13","pc2001__19__13",1,"one_to_one_report_ratio",23,6.4,83,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",277
"2012-13","pc2001__19__14",1,"one_to_one_report_ratio",28,8.3,72.7,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",293
"2012-13","pc2001__19__16",1,"one_to_one_report_ratio",25,4.7,84.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",282
"2012-13","pc2001__19__17",1,"one_to_one_report_ratio",15,2,88.6,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",286
"2012-13","pc2001__20__01",1,"one_to_one_report_ratio",51,18.3,98.1,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",258
"2012-13","pc2001__20__02",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2012-13","pc2001__20__03",1,"one_to_one_report_ratio",39,7.1,79.1,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",254
"2012-13","pc2001__20__04",1,"one_to_one_report_ratio",43,10,75.6,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",272
"2012-13","pc2001__20__05",1,"one_to_one_report_ratio",40,10.9,82.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",265
"2012-13","pc2001__20__06",1,"one_to_one_report_ratio",43,8.5,84.6,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",259
"2012-13","pc2001__20__07",1,"one_to_one_report_ratio",40,12.9,73.6,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",255
"2012-13","pc2001__20__08",1,"one_to_one_report_ratio",45,16.2,82.4,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",260
"2012-13","pc2001__20__09",1,"one_to_one_report_ratio",47,19.5,79.2,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",274
"2012-13","pc2001__20__10",1,"one_to_one_report_ratio",42,10.8,99.9,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",268
"2012-13","pc2001__20__11",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2012-13","pc2001__20__12",1,"one_to_one_report_ratio",53,11,100,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",256
"2012-13","pc2001__20__13",1,"one_to_one_report_ratio",30,5,74,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",253
"2012-13","pc2001__20__14",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2012-13","pc2001__20__15",1,"one_to_one_report_ratio",36,11.4,94.8,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",267
"2012-13","pc2001__20__16",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2012-13","pc2001__20__17",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2012-13","pc2001__20__18",1,"one_to_one_report_ratio",26,9.7,88.6,"girls_and_coeducational_schools","DistrictReport-2012-13-I.pdf",271
"2012-13","pc2001__21__01",1,"one_to_one_report_ratio",24,5.1,84.1,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",60
"2012-13","pc2001__21__02",1,"one_to_one_report_ratio",18,1.3,64.2,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",71
"2012-13","pc2001__21__03",1,"one_to_one_report_ratio",21,6.8,85.5,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",85
"2012-13","pc2001__21__06",1,"one_to_one_report_ratio",25,12.4,82.2,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",75
"2012-13","pc2001__21__07",1,"one_to_one_report_ratio",22,4.3,85,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",79
"2012-13","pc2001__21__09",1,"one_to_one_report_ratio",23,2.1,100,"girls_and_coeducational_schools","DistrictReport-2012-13-II.pdf",61
