"academic_year","district_code_dise","state_code_dise","state_name_dise","district_name_dise","dise_government_enrollment","dise_private_enrollment","dise_management_enrollment","dise_grade_enrollment","dise_direct_enrollment","dise_total_enrollment","dise_total_enrollment_source","dise_direct_to_grade_enrollment_ratio","dise_management_to_grade_enrollment_ratio","dise_management_enrollment_difference","dise_private_enrollment_share","dise_medium_slot_1_enrollment","dise_medium_slot_2_enrollment","dise_medium_slot_3_enrollment","dise_medium_slot_4_enrollment","dise_medium_slot_5_enrollment","dise_medium_classified_enrollment","dise_medium_classification_ratio","dise_medium_classification_difference","dise_government_schools","dise_private_schools","dise_total_schools","dise_single_teacher_schools","dise_girls_toilet_schools","dise_private_school_share","dise_single_teacher_school_share","dise_girls_toilet_school_share","state_key","district_key","dise_medium_identity_complete","dise_english_enrollment","dise_hindi_enrollment","dise_english_identity_resolved","dise_hindi_identity_resolved","dise_emi_enrollment_share_total","dise_hindi_enrollment_share_total","dise_english_share_english_hindi","dise_total_teachers","dise_pupils_per_teacher"
"2006-07","1801","18","ASSAM","KOKRAJHAR",131985,41452,173437,173437,NA,173437,"grade_i_viii_sum",NA,1,0,23.900321154079,111204,51898,5686,2100,1959,172847,99.6598188391174,-590,1765,609,2374,643,137,25.6529064869419,27.0850884582982,5.77085088458298,"assam","kokrajhar",TRUE,1959,2100,TRUE,TRUE,1.12951676977808,1.21081430144663,48.2631189948263,7211,24.0517265289142
"2006-07","1812","18","ASSAM","LAKHIMPUR",162558,33666,196224,196224,NA,196224,"grade_i_viii_sum",NA,1,0,17.1569227005871,192926,1432,1001,560,259,196178,99.9765574037834,-46,2499,625,3124,731,110,20.0064020486556,23.3994878361076,3.52112676056338,"assam","lakhimpur",TRUE,0,0,TRUE,TRUE,0,0,NA,13050,15.0363218390805
"2006-07","1809","18","ASSAM","MARIGAON",155500,33067,188567,188567,NA,188567,"grade_i_viii_sum",NA,1,0,17.5359421319743,182072,1088,404,267,160,183991,97.5732763420959,-4576,1614,375,1989,632,715,18.8536953242836,31.7747611865259,35.9477124183007,"assam","marigaon",TRUE,160,1088,TRUE,TRUE,0.084850477549094,0.576983247333839,12.8205128205128,6068,31.0756427158866
"2006-07","1810","18","ASSAM","NAGAON",449506,77886,527392,527392,NA,527392,"grade_i_viii_sum",NA,1,0,14.7681421030277,488291,29261,7569,1301,914,527336,99.9893817122747,-56,3867,768,4635,1504,318,16.5695792880259,32.4487594390507,6.86084142394822,"assam","nagaon",TRUE,914,7569,TRUE,TRUE,0.173305624658698,1.43517535343729,10.7744901567842,15488,34.051652892562
"2006-07","1807","18","ASSAM","NALBARI",177792,52323,230115,230115,NA,230115,"grade_i_viii_sum",NA,1,0,22.7377615540056,201293,26638,1195,313,249,229688,99.8144406057841,-427,2411,723,3134,620,723,23.0695596681557,19.7830248883216,23.0695596681557,"assam","nalbari",TRUE,1195,313,TRUE,TRUE,0.519305564609,0.136018947048215,79.2440318302387,13627,16.8866955309312
"2006-07","1820","18","ASSAM","NORTH CACHAR HILLS",29987,7564,37551,37551,NA,37551,"grade_i_viii_sum",NA,1,0,20.1432718169956,21592,13733,1327,634,315,37601,100.133152246278,50,949,124,1073,300,37,11.5563839701771,27.9589934762349,3.44827586206897,"assam","north cachar hills",FALSE,21592,634,TRUE,TRUE,57.500466032862,1.68837048281004,97.1474849275623,4822,7.78743260058067
"2006-07","1816","18","ASSAM","SIBSAGAR",135047,25089,160136,160136,NA,160136,"grade_i_viii_sum",NA,1,0,15.6673077883799,157840,1824,258,146,0,160068,99.9575360943198,-68,2446,327,2773,363,192,11.7922827262892,13.0905156869816,6.92390912369275,"assam","sibsagar",TRUE,146,1824,TRUE,TRUE,0.0911725033721337,1.13903182295049,7.41116751269035,15795,10.1383982272871
"2006-07","1811","18","ASSAM","SONITPUR",232900,30583,263483,263483,NA,263483,"grade_i_viii_sum",NA,1,0,11.6072004645461,244876,10754,5227,1936,498,263291,99.9271300235689,-192,2813,268,3081,1088,221,8.69847452125933,35.3132099967543,7.17299578059072,"assam","sonitpur",TRUE,0,1936,TRUE,TRUE,0,0.734772262347096,0,9334,28.2283051210628
"2006-07","1814","18","ASSAM","TINSUKIA",169522,25309,194831,194831,NA,194831,"grade_i_viii_sum",NA,1,0,12.9902325605268,158174,20852,8783,6414,153,194376,99.7664642690332,-455,1780,237,2017,670,297,11.7501239464551,33.2176499752107,14.7248388696083,"assam","tinsukia",TRUE,6414,20852,TRUE,TRUE,3.29208390861824,10.7026089277374,23.5238025379594,6621,29.4262196042894
"2006-07","1913","19","WEST BENGAL","BANKURA",540154,5040,545194,545194,NA,545194,"grade_i_viii_sum",NA,1,0,0.924441574925623,540436,1317,1288,1098,41,544180,99.8140111593304,-1014,3915,60,3975,209,1577,1.50943396226415,5.25786163522013,39.6729559748428,"west bengal","bankura",TRUE,1288,0,TRUE,TRUE,0.23624618025877,0,100,14121,38.6087387578783
"2006-07","1909","19","WEST BENGAL","BARDDHAMAN",632282,381969,1014251,1014251,NA,1014251,"grade_i_viii_sum",NA,1,0,37.6602044267149,900091,56534,16576,14659,12566,1000426,98.6369251792702,-13825,4166,723,4889,31,2454,14.788300265903,0.634076498261403,50.1943137655962,"west bengal","barddhaman",TRUE,16576,56534,TRUE,TRUE,1.63430945594335,5.57396541881645,22.6726849952127,23286,43.556256978442
"2006-07","1908","19","WEST BENGAL","BIRBHUM",304060,228703,532763,532763,NA,532763,"grade_i_viii_sum",NA,1,0,42.9277183287878,531087,672,521,450,33,532763,100,0,2378,452,2830,86,1053,15.9717314487633,3.03886925795053,37.208480565371,"west bengal","birbhum",TRUE,672,450,TRUE,TRUE,0.126134885493174,0.0844653251070363,59.8930481283422,11698,45.5430842879125
"2006-07","1905","19","WEST BENGAL","DAKSHIN DINAJPUR",274941,23400,298341,298341,NA,298341,"grade_i_viii_sum",NA,1,0,7.8433738574316,271289,24285,1228,259,53,297114,99.5887256528603,-1227,1364,294,1658,14,478,17.7322074788902,0.844390832328106,28.8299155609168,"west bengal","dakshin dinajpur",TRUE,0,53,TRUE,TRUE,0,0.0177649066001656,0,6073,49.1258027334102
"2006-07","1901","19","WEST BENGAL","DARJILING",92794,972,93766,93766,NA,93766,"grade_i_viii_sum",NA,1,0,1.03662308299384,64243,26789,776,344,238,92390,98.5325171170787,-1376,909,5,914,170,165,0.547045951859956,18.5995623632385,18.0525164113786,"west bengal","darjiling",TRUE,26789,776,TRUE,TRUE,28.5700573768743,0.827592090949811,97.184835842554,3484,26.9133180252583
"2006-07","1916","19","WEST BENGAL","HAORA",319942,374617,694559,694559,NA,694559,"grade_i_viii_sum",NA,1,0,53.9359507255683,579410,45389,28132,26930,9721,689582,99.2834302053533,-4977,2112,1652,3764,58,999,43.8894792773645,1.54091392136025,26.5409139213603,"west bengal","haora",FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,12905,53.8209221232081
"2006-07","1912","19","WEST BENGAL","HUGLI",627806,74357,702163,702163,NA,702163,"grade_i_viii_sum",NA,1,0,10.5897063787183,645789,25872,8805,8278,5867,694611,98.9244662564106,-7552,3434,167,3601,80,1741,4.63760066648153,2.22160510969175,48.3476811996668,"west bengal","hugli",TRUE,0,25872,TRUE,TRUE,0,3.6846145410681,0,16781,41.8427388117514
"2006-07","1902","19","WEST BENGAL","JALPAIGURI",532711,124054,656765,656765,NA,656765,"grade_i_viii_sum",NA,1,0,18.8886435787534,516269,94115,26589,8313,4730,650016,98.9723873836151,-6749,2280,880,3160,33,878,27.8481012658228,1.04430379746835,27.7848101265823,"west bengal","jalpaiguri",FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,11768,55.8093983684568
"2006-07","1903","19","WEST BENGAL","KOCH BIHAR",336185,193802,529987,529987,NA,529987,"grade_i_viii_sum",NA,1,0,36.5673120284082,493679,21779,1952,1547,1004,519961,98.1082554855119,-10026,1899,850,2749,8,666,30.9203346671517,0.291014914514369,24.2269916333212,"west bengal","koch bihar",FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,8910,59.4822671156005
"2006-07","1917","19","WEST BENGAL","KOLKATA",200240,212167,412407,412407,NA,412407,"grade_i_viii_sum",NA,1,0,51.4460229821511,252056,63807,41811,22318,6178,386170,93.63808082792,-26237,1554,632,2186,115,724,28.9112534309241,5.26075022872827,33.1198536139067,"west bengal","kolkata",TRUE,22318,63807,TRUE,TRUE,5.41164432223507,15.4718518356866,25.9134978229318,10249,40.2387550004878
"2006-07","1906","19","WEST BENGAL","MALDAH",443603,308839,752442,752442,NA,752442,"grade_i_viii_sum",NA,1,0,41.0448911676913,638188,1508,1311,799,770,642576,85.3987416970345,-109866,1928,1184,3112,27,615,38.0462724935733,0.867609254498715,19.7622107969152,"west bengal","maldah",TRUE,0,799,TRUE,TRUE,0,0.106187586551522,0,10119,74.3593240438778
"2006-07","1907","19","WEST BENGAL","MURSHIDABAD",645505,494775,1140280,1140280,NA,1140280,"grade_i_viii_sum",NA,1,0,43.3906584347704,1131455,3782,1883,458,216,1137794,99.781983372505,-2486,3171,865,4036,8,1515,21.4321110009911,0.198216055500496,37.5371655104063,"west bengal","murshidabad",TRUE,1883,0,TRUE,TRUE,0.165134879152489,0,100,19971,57.0967903460017
"2006-07","1910","19","WEST BENGAL","NADIA",437588,405048,842636,842636,NA,842636,"grade_i_viii_sum",NA,1,0,48.0691544154297,725997,56304,2847,2410,1859,789417,93.6842242676553,-53219,2583,712,3295,1,1349,21.608497723824,0.0303490136570561,40.9408194233687,"west bengal","nadia",TRUE,2410,2847,TRUE,TRUE,0.28600724393451,0.337868308498569,45.8436370553548,18959,44.4451711588164
"2006-07","1911","19","WEST BENGAL","NORTH TWENTY FOUR PARGANA",797975,499561,1297536,1297536,NA,1297536,"grade_i_viii_sum",NA,1,0,38.5007429466312,1076316,61481,35522,22151,14926,1210396,93.2841940416297,-87140,4170,2007,6177,150,1604,32.491500728509,2.42836328314716,25.9672980411203,"west bengal","north twenty four pargana",TRUE,22151,61481,TRUE,TRUE,1.70715879944757,4.7382885715695,26.4862731968624,23010,56.3900912646675
"2006-07","1920","19","WEST BENGAL","PASCHIM MEDINIPUR",542506,261524,804030,804030,NA,804030,"grade_i_viii_sum",NA,1,0,32.5266470156586,778754,7544,5201,4696,2703,798898,99.3617153588796,-5132,4856,598,5454,146,820,10.964429776311,2.67693436010268,15.034836817015,"west bengal","paschim medinipur",TRUE,2703,7544,TRUE,TRUE,0.336181485765457,0.938273447508178,26.378452229921,18663,43.0814981514226
"2006-07","1919","19","WEST BENGAL","PURBA MEDINIPUR",532502,231443,763945,763945,NA,763945,"grade_i_viii_sum",NA,1,0,30.2957673654517,675322,56452,12023,1827,691,746315,97.6922422425698,-17630,3560,1150,4710,135,672,24.416135881104,2.86624203821656,14.2675159235669,"west bengal","purba medinipur",FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,12553,60.8575639289413
"2006-07","1914","19","WEST BENGAL","PURULIYA",297814,194168,491982,491982,NA,491982,"grade_i_viii_sum",NA,1,0,39.4664845461826,457565,5146,4777,2568,2030,472086,95.9559496079125,-19896,2984,672,3656,408,563,18.3807439824945,11.1597374179431,15.3993435448578,"west bengal","puruliya",FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,10218,48.1485613623018
"2006-07","1921","19","WEST BENGAL","SILIGURI",132849,36260,169109,169109,NA,169109,"grade_i_viii_sum",NA,1,0,21.4417919803204,107305,32941,12572,4896,3811,161525,95.5153185223731,-7584,484,383,867,3,202,44.1753171856978,0.346020761245675,23.2987312572088,"west bengal","siliguri",FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,2206,76.6586582048957
"2006-07","1918","19","WEST BENGAL","SOUTH  TWENTY FOUR PARGAN",640112,486995,1127107,1127107,NA,1127107,"grade_i_viii_sum",NA,1,0,43.2075215574032,1113812,5348,3395,1085,1044,1124684,99.785024846798,-2423,3653,819,4472,71,1591,18.3139534883721,1.58765652951699,35.5769230769231,"west bengal","south twenty four pargan",TRUE,3395,0,TRUE,TRUE,0.301213638101795,0,100,20883,53.9724656419097
"2006-07","1904","19","WEST BENGAL","UTTAR DINAJPUR",304914,168315,473229,473229,NA,473229,"grade_i_viii_sum",NA,1,0,35.5673468870251,423501,31765,5140,3210,322,463938,98.036679916066,-9291,1431,329,1760,48,800,18.6931818181818,2.72727272727273,45.4545454545455,"west bengal","uttar dinajpur",TRUE,3210,5140,TRUE,TRUE,0.678318530774741,1.08615490597575,38.4431137724551,7269,65.1023524556335
"2006-07","2013","20","JHARKHAND","BOKARO",320300,30196,350496,350496,NA,350496,"grade_i_viii_sum",NA,1,0,8.61521957454579,334616,10354,2384,924,563,348841,99.5278120149731,-1655,1733,134,1867,308,283,7.17728976968399,16.4970540974826,15.158007498661,"jharkhand","bokaro",TRUE,10354,334616,TRUE,TRUE,2.95409933351593,95.4692778234274,3.00142041336928,7113,49.275411218895
"2006-07","2003","20","JHARKHAND","CHATRA",244562,3238,247800,247800,NA,247800,"grade_i_viii_sum",NA,1,0,1.30669895076675,235810,7046,3916,530,181,247483,99.8720742534302,-317,1865,16,1881,534,120,0.850611376927166,28.3891547049442,6.37958532695375,"jharkhand","chatra",TRUE,530,235810,TRUE,TRUE,0.213882163034705,95.1614205004036,0.224253194550224,4754,52.1245267143458
"2006-07","2007","20","JHARKHAND","DEOGHAR",305365,8514,313879,313879,NA,313879,"grade_i_viii_sum",NA,1,0,2.71251023483572,298676,6649,4299,4115,73,313812,99.9786541947693,-67,2029,33,2062,315,732,1.6003879728419,15.2764306498545,35.4995150339476,"jharkhand","deoghar",TRUE,4115,298676,TRUE,TRUE,1.31101475409314,95.1564137772836,1.35902322063734,6802,46.1451043810644
"2006-07","2012","20","JHARKHAND","DHANBAD",367688,9743,377431,377431,NA,377431,"grade_i_viii_sum",NA,1,0,2.58139898418519,313818,27288,14155,9998,4097,369356,97.8605360979888,-8075,1975,34,2009,169,305,1.69238427078148,8.41214534594326,15.1816824290692,"jharkhand","dhanbad",TRUE,4097,313818,TRUE,TRUE,1.08549642186254,83.1457935357721,1.28870924618216,8174,46.174577930022
"2006-07","2011","20","JHARKHAND","DUMKA",270214,9128,279342,279342,NA,279342,"grade_i_viii_sum",NA,1,0,3.26767904575753,265806,5917,3450,2261,866,278300,99.6269805471429,-1042,2465,27,2492,498,360,1.08346709470305,19.983948635634,14.446227929374,"jharkhand","dumka",TRUE,866,265806,TRUE,TRUE,0.310014247767969,95.1543269540563,0.324743505129897,6234,44.8094321462945
