"specification_id","adjustment_id","construction_id","estimate_2sls","std_error_clustered","p_value_clustered","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","reduced_form_joint_f","reduced_form_joint_p","anderson_rubin_f_beta0","anderson_rubin_p_beta0","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","n","status","reason","construct_id","treatment","analysis_scope","domain","margin","source_side","paper_role","label"
"region_expanded__distance_shares_all_unmapped","region_expanded","distance_shares_all_unmapped",-0.00339138839256615,0.00195185848618405,0.0830019832603208,6.76324794460678,18.9052256128033,0.834332762235782,2.18603886894542,5.96876441546239,2.36356474531642e-05,5.96876441546258,2.36356474531546e-05,NA,NA,TRUE,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"region_expanded__distance_shares_mapped","region_expanded","distance_shares_mapped",-0.0024446493638813,0.00181772478242986,0.179355044163595,7.08302847378883,19.7531612918951,0.781984293725427,1.81072639378564,7.15574815838516,1.89461390129972e-06,7.15574815838494,1.89461390130059e-06,NA,NA,TRUE,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"region_expanded__glottolog_mean","region_expanded","glottolog_mean",-0.00256471808056089,0.0203401980587998,0.899717665157003,0.312346019252423,23.1085112116065,0.995483925096011,1,0.0143030248719517,0.904858613988431,0.0143030248719523,0.90485861398843,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"region_expanded__glottolog_mean_shastry","region_expanded","glottolog_mean_shastry",-0.00196948002609728,0.0208796609516883,0.924894095022597,0.313707582219204,23.1085112116065,0.995467040165251,1,0.0082461919810429,0.927686422908327,0.00824619198104279,0.927686422908328,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"region_expanded__dyen_noncognate","region_expanded","dyen_noncognate",8.68775417126157,10139.7893337628,0.999316764041639,7.66415139199565e-07,23.1085112116065,0.999995293476964,1,1.25259586577494,0.263670645283502,1.25259586577492,0.263670645283505,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"region_expanded__dyen_noncognate_shastry","region_expanded","dyen_noncognate_shastry",0.0272123116587973,0.114208943449111,0.811785347095581,0.0754364454439486,23.1085112116065,0.998353330579612,1,1.08129302028594,0.298984771550368,1.08129302028596,0.298984771550363,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean","state_main","nonzero_mean",0.014841288459608,0.013890479985002,0.285935523822174,1.88839682278729,23.1085112116065,0.963121966269673,1,4.39745484107268,0.0365943271870139,4.3974548410727,0.0365943271870136,NA,NA,FALSE,2,TRUE,FALSE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, -0.028004] U [0.000933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__distant_share","state_main","distant_share",0.00657897970242891,0.0180254551811741,0.7153093392995,0.747383656014272,23.1085112116065,0.98924066272695,1,0.121601186807928,0.72748031599359,0.121601186807929,0.727480315993589,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__top3_legacy","state_main","top3_legacy",0.00576353825369535,0.0156490870452781,0.712837419459436,1.60960551062656,23.1085112116065,0.970863992385685,1,0.152448859629353,0.696405416874676,0.152448859629353,0.696405416874677,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean_hindi_urdu","state_main","nonzero_mean_hindi_urdu",0.0147530367320531,0.0135699338680618,0.277584303716291,2.04983988165206,23.1085112116065,0.958236277321046,1,4.40034549500376,0.0365344712517356,4.40034549500375,0.0365344712517359,NA,NA,FALSE,2,TRUE,FALSE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, -0.033138] U [0.000933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean_shastry","state_main","nonzero_mean_shastry",0.0168578674545302,0.0168369840055682,0.317294064701693,1.62494342662144,23.1085112116065,0.97046102909646,1,4.69408184222413,0.0308351367902419,4.69408184222412,0.030835136790242,NA,NA,FALSE,2,TRUE,FALSE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, -0.0266038] U [0.0014002, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean_sensitivity_low","state_main","nonzero_mean_sensitivity_low",0.0170188704227935,0.0170822035450435,0.31968861810132,1.65729443054631,23.1085112116065,0.969602310501392,1,4.21495751796765,0.0406954593554218,4.21495751796765,0.0406954593554218,NA,NA,FALSE,2,TRUE,FALSE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, -0.0270705] U [0.000933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean_sensitivity_high","state_main","nonzero_mean_sensitivity_high",0.0327346268854553,0.0538250268328498,0.54340913889387,0.675925668236811,23.1085112116065,0.990395324980979,1,2.25810464253187,0.133677187573744,2.25810464253186,0.133677187573744,NA,NA,FALSE,2,TRUE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, -0.0205362] U [-0.00700099, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean_hindi_urdu_separate","state_main","nonzero_mean_hindi_urdu_separate",0.0151098228146842,0.0123665771070616,0.222466468580125,2.42794649674845,23.1085112116065,0.94565414951419,1,4.92469724122291,0.0270155459731904,4.92469724122291,0.0270155459731904,NA,NA,FALSE,2,TRUE,FALSE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, -0.0429394] U [0.00186693, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all","state_main","distance_shares_all",-0.00220930672864997,0.00314115707581528,0.482235337668745,5.45459849029896,20.7698476736699,0.859711119484738,1.47938509278078,1.11332269224298,0.352552406722262,1.11332269224298,0.352552406722263,-0.0102681200105585,0.00280039636651597,FALSE,1,FALSE,TRUE,-0.0102681200105585,0.00280039636651597,FALSE,FALSE,"[-0.0102681, 0.0028004]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all_unmapped","state_main","distance_shares_all_unmapped",-0.00196689613217349,0.00314609271111672,0.532191971842571,6.15988122432339,20.9996841129078,0.808813199708711,1.41764738720558,1.1379138219199,0.339546751431882,1.1379138219199,0.339546751431882,-0.0121350509215692,0.00326712909426863,FALSE,1,FALSE,TRUE,-0.0121350509215692,0.00326712909426863,FALSE,FALSE,"[-0.0121351, 0.00326713]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_mapped","state_main","distance_shares_mapped",-0.000595519393441119,0.00372334289970638,0.873004105140099,5.48204105792324,20.1137164720733,0.877350577115746,1.68095518874675,1.65305604806779,0.144865761300685,1.65305604806779,0.144865761300686,-0.00513406000527926,0.00513406000527927,FALSE,1,FALSE,TRUE,-0.00513406000527926,0.00513406000527927,FALSE,FALSE,"[-0.00513406, 0.00513406]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__glottolog_mean","state_main","glottolog_mean",-0.0152376835469312,0.0217811987943777,0.484579904862122,2.07564785090332,23.1085112116065,0.957428069369888,1,0.517804054128736,0.47218300505667,0.517804054128738,0.472183005056669,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__glottolog_mean_shastry","state_main","glottolog_mean_shastry",-0.0207581489784329,0.0305730702177224,0.497536346831775,1.55348325798399,23.1085112116065,0.972315624129838,1,0.500700850256767,0.479589518134609,0.500700850256767,0.479589518134609,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__dyen_noncognate","state_main","dyen_noncognate",0.0424054795986616,0.145604370427906,0.771014351179697,0.126856531467299,23.1085112116065,0.997709849428256,1,0.820435047117732,0.365576049660247,0.820435047117736,0.365576049660246,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_main__dyen_noncognate_shastry","state_main","dyen_noncognate_shastry",0.0591863695421819,0.259697930957814,0.819832600787234,0.072231426279147,23.1085112116065,0.998395881047886,1,0.813758243990987,0.367534704500086,0.813758243990987,0.367534704500087,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean","state_expanded","nonzero_mean",0.0112677358369429,0.00925733055705077,0.224233280080491,3.4749183424327,23.1085112116065,0.902884821274968,1,3.4589259018517,0.0636202222641643,3.4589259018517,0.0636202222641642,NA,NA,FALSE,1,FALSE,TRUE,-0.000466732727752661,0.093346545550532,FALSE,TRUE,"[-0.000466733, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distant_share","state_expanded","distant_share",0.00428477086335809,0.0128534742822696,0.739035034175312,1.28146043970871,23.1085112116065,0.978843783097953,1,0.0934138003205138,0.76003488295302,0.0934138003205137,0.760034882953021,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_expanded__top3_legacy","state_expanded","top3_legacy",0.00434171447931746,0.0121684097158746,0.721421728826534,2.65555439483496,23.1085112116065,0.937324757582694,1,0.130722333176421,0.717868721719522,0.13072233317642,0.717868721719523,NA,NA,FALSE,1,FALSE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_hindi_urdu","state_expanded","nonzero_mean_hindi_urdu",0.0112108074446842,0.00904193990484771,0.215728410853737,3.8332394189492,23.1085112116065,0.885784891753612,1,3.45076144349414,0.063934161247252,3.45076144349412,0.0639341612472527,NA,NA,FALSE,1,FALSE,TRUE,-0.000466732727752661,0.093346545550532,FALSE,TRUE,"[-0.000466733, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_shastry","state_expanded","nonzero_mean_shastry",0.0127659128985932,0.0110776895236337,0.249825564552279,2.84847896748986,23.1085112116065,0.929831669928108,1,3.76885692268777,0.0528968011349758,3.76885692268778,0.0528968011349757,NA,NA,FALSE,2,TRUE,TRUE,-0.093346545550532,0.093346545550532,TRUE,TRUE,"[grid<= -0.0933465, -0.0602085] U [0, 0.0933465 <=grid]",458,"estimated",NA,"emi_total_0508_pooled","dise_emi_enrollment_share_total_0508_pooled","structural_iv","medium","pooled_enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium enrollment / total enrollment"
