"bin","instrument","treatment","n","specification_id","construct_id","analysis_scope","domain","margin","source_side","paper_role","label"
2,-1.91348382513396,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
3,-1.19505658851859,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__nonzero_mean","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
4,-0.691385149935065,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
5,-0.131019694129027,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__nonzero_mean","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
6,0.0114231760006508,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
7,0.676417627053503,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__nonzero_mean","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
8,1.57238953082015,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
9,1.84510309796283,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__nonzero_mean","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
10,1.88766578141114,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
1,-41.8095362758659,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__distant_share","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
2,-41.6039044884984,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__distant_share","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
3,-41.2084370314131,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__distant_share","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
4,-40.1747022763293,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__distant_share","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
5,-35.4678528365772,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__distant_share","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
6,2.01644259092608,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__distant_share","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
7,36.8861874281667,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__distant_share","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
8,47.4950711418907,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__distant_share","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
9,55.2542189505666,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__distant_share","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
10,57.7343321382965,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__distant_share","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
1,-2.22589940253876,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__top3_legacy","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
2,-2.19556916796946,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__top3_legacy","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
3,-1.82541356162382,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__top3_legacy","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
4,-1.27300993687247,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__top3_legacy","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
5,-0.758869150933968,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__top3_legacy","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
6,-0.0719957152948538,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__top3_legacy","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
7,0.856609446718215,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__top3_legacy","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
8,2.05112110509249,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__top3_legacy","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
9,2.62676603836136,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__top3_legacy","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
10,2.77203345739402,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__top3_legacy","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
1,-2.38475409840607,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__nonzero_mean_hindi_urdu","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
2,-1.71610184248459,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean_hindi_urdu","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
3,-1.12573087580478,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__nonzero_mean_hindi_urdu","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
4,-0.400892937023391,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean_hindi_urdu","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
5,-0.0755590181992285,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__nonzero_mean_hindi_urdu","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
6,0.317692927150715,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean_hindi_urdu","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
7,0.807913800333009,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__nonzero_mean_hindi_urdu","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
8,1.37736434760641,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean_hindi_urdu","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
9,1.51560628898287,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__nonzero_mean_hindi_urdu","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
10,1.64237727774192,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean_hindi_urdu","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
1,-2.38837415804422,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",29,"unadjusted__nonzero_mean_shastry","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
2,-1.71577550970672,"dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled",30,"unadjusted__nonzero_mean_shastry","emi_age6_13_gross_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
